,ambient_heat__to__ambient_heat_bus__flow,ambient_heat_bus__to__solar_collector__flow,biomass_bus__to__chp_2__flow,biomass_source__to__biomass_bus__flow,chp_1__to__electrical_bus__flow,chp_1__to__thermal_bus__flow,chp_2__to__electrical_bus__flow,chp_2__to__thermal_bus__flow,electrical_bus__to__excess_electricity__flow,electrical_bus__to__heat_pump__flow,electricity_grid__to__electrical_bus__flow,gas_boiler_1__to__thermal_bus__flow,gas_bus__to__chp_1__flow,gas_bus__to__gas_boiler_1__flow,heat_pump__to__thermal_bus__flow,natural_gas__to__gas_bus__flow,solar_collector__to__thermal_bus__flow,thermal_bus__to__thermal_demand_with_losses__flow,thermal_shortage__to__thermal_bus__flow,waste_heat_source__to__waste_heat_bus__flow
2022-10-31 06:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.07429260121212133,0.5802528533333332,0.0,0.0,0.0,0.0,1.7407585599999997,0.0,0.0,3.7407585599999997,0.0,0.0
2022-10-31 07:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.04026691721212128,0.6142785373333333,0.0,0.0,0.0,0.0,1.842835612,0.0,0.0,3.842835612,0.0,0.0
2022-10-31 08:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.0922625532121214,0.5622829013333331,0.0,0.0,0.0,0.0,1.6868487039999995,0.0,0.0,3.6868487039999995,0.0,0.0
2022-10-31 09:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.18109930121212126,0.4734461533333333,0.0,0.0,0.0,0.0,1.42033846,0.0,0.0,3.42033846,0.0,0.0
2022-10-31 10:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.10854528121212126,0.5460001733333333,0.0,0.0,0.0,0.0,1.6380005199999998,0.0,0.0,3.63800052,0.0,0.0
2022-10-31 11:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.10913479321212116,0.5454106613333334,0.0,0.0,0.0,0.0,1.6362319840000001,0.0,0.0,3.636231984,0.0,0.0
2022-10-31 12:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.1341788892121213,0.5203665653333333,0.0,0.0,0.0,0.0,1.5610996959999999,0.0,0.0,3.561099696,0.0,0.0
2022-10-31 13:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.26235709321212125,0.3921883613333333,0.0,0.0,0.0,0.0,1.176565084,0.0,0.0,3.176565084,0.0,0.0
2022-10-31 14:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2682217212121213,0.38632373333333325,0.0,0.0,0.0,0.0,1.1589711999999999,0.0,0.0,3.1589712,0.0,0.0
2022-10-31 15:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2429303012121211,0.41161515333333343,0.0,0.0,0.0,0.0,1.2348454600000003,0.0,-0.0,3.2348454600000003,0.0,0.0
2022-10-31 16:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.18263406521212133,0.4719113893333332,0.0,0.0,0.0,0.0,1.4157341679999997,0.0,-0.0,3.4157341679999997,0.0,0.0
2022-10-31 17:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.9956638972121212,0.6588815573333333,1.0,0.0,0.0,0.0,1.976644672,0.0,-0.0,3.976644672,0.0,0.0
2022-10-31 18:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.9058243012121212,0.7487211533333333,1.0,0.0,0.0,0.0,2.24616346,0.0,-0.0,4.24616346,0.0,0.0
2022-10-31 19:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.903469641212121,0.7510758133333335,1.0,0.0,0.0,0.0,2.2532274400000007,0.0,-0.0,4.253227440000001,0.0,0.0
2022-10-31 20:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.03810198521212116,0.6164434693333334,0.0,0.0,0.0,0.0,1.8493304080000001,0.0,-0.0,3.849330408,0.0,0.0
2022-10-31 21:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.04156790921212128,0.6129775453333333,0.0,0.0,0.0,0.0,1.838932636,0.0,-0.0,3.838932636,0.0,0.0
2022-10-31 22:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.06582598921212135,0.5887194653333332,0.0,0.0,0.0,0.0,1.7661583959999998,0.0,-0.0,3.766158396,0.0,0.0
2022-10-31 23:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.09595886121212127,0.5585865933333333,0.0,0.0,0.0,0.0,1.67575978,0.0,-0.0,3.67575978,0.0,0.0
2022-11-01 00:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.1383495172121214,0.5161959373333331,0.0,0.0,0.0,0.0,1.5485878119999996,0.0,-0.0,3.5485878119999996,0.0,0.0
2022-11-01 01:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2063873332121211,0.44815812133333344,0.0,0.0,0.0,0.0,1.3444743640000003,0.0,-0.0,3.3444743640000003,0.0,0.0
2022-11-01 02:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.27560756121212127,0.3789378933333333,0.0,0.0,0.0,0.0,1.13681368,0.0,-0.0,3.13681368,0.0,0.0
2022-11-01 03:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.29839186121212136,0.3561535933333332,0.0,0.0,0.0,0.0,1.0684607799999997,0.0,-0.0,3.0684607799999997,0.0,0.0
2022-11-01 04:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.28567669721212136,0.3688687573333332,0.0,0.0,0.0,0.0,1.1066062719999996,0.0,-0.0,3.1066062719999996,0.0,0.0
