thermal_demand,electricity_price,co2_price,gas_price,waste_heat,biomass_price,loss_ratio,thermal_demand_with_losses
1633.45,50.01,83.0,118.704,16.77,20.41,0.016399999999999998,1660.23858
1700.08,65.77,83.0,118.704,11.7692,20.41,0.016399999999999998,1727.961312
1750.0,129.08,83.0,118.704,14.5677,20.41,0.016399999999999998,1778.7
2330.06,117.24,83.0,118.704,13.8739,20.41,0.016399999999999998,2368.2729839999997
2561.78,180.0,83.0,118.704,13.1049,20.41,0.016399999999999998,2603.793192
2478.28,180.0,83.0,118.704,13.8858,20.41,0.016399999999999998,2518.923792
1970.44,130.03,83.0,118.704,11.783,20.41,0.016399999999999998,2002.755216
2002.48,127.24,83.0,118.704,7.185,20.41,0.016399999999999998,2035.320672
1922.78,94.65,83.0,118.704,6.9295,20.41,0.016399999999999998,1954.313592
1813.52,88.37,83.0,118.704,6.6797,20.41,0.016399999999999998,1843.261728
1716.44,75.35,83.0,120.925,6.9874,20.41,0.016399999999999998,1744.589616
1709.38,79.77,83.0,120.925,7.0795,20.41,0.016399999999999998,1737.413832
1721.05,78.76,83.0,120.925,7.9716,20.41,0.016399999999999998,1749.27522
1691.97,79.81,83.0,120.925,7.3848,20.41,0.016399999999999998,1719.718308
1695.96,87.57,83.0,120.925,6.9484,20.41,0.016399999999999998,1723.773744
1851.66,114.37,83.0,120.925,10.3488,20.41,0.016399999999999998,1882.027224
2132.78,112.86,83.0,120.925,11.9819,20.41,0.016399999999999998,2167.757592
2084.93,102.92,83.0,120.925,13.4159,20.41,0.016399999999999998,2119.122852
2055.09,71.61,83.0,120.925,12.8564,20.41,0.016399999999999998,2088.7934760000003
1861.41,50.88,83.0,120.925,14.5315,20.41,0.016399999999999998,1891.937124
2124.51,26.47,83.0,120.925,17.3176,20.41,0.016399999999999998,2159.351964
2132.6,23.91,83.0,120.925,16.3731,20.41,0.016399999999999998,2167.57464
2097.93,20.4,83.0,120.925,15.2016,20.41,0.016399999999999998,2132.3360519999997
1750.74,34.35,83.0,120.925,13.7547,20.41,0.016399999999999998,1779.4521359999999
1736.43,62.14,83.0,120.925,18.8229,20.41,0.016399999999999998,1764.907452
1722.66,78.08,83.0,120.925,15.9335,20.41,0.016399999999999998,1750.911624
1783.26,97.74,83.0,120.925,14.163,20.41,0.016399999999999998,1812.5054639999998
2313.81,119.81,83.0,120.925,15.6852,20.41,0.016399999999999998,2351.756484
2414.83,187.07,83.0,120.925,14.874,20.41,0.016399999999999998,2454.433212
2311.7,290.65,83.0,120.925,12.4213,20.41,0.016399999999999998,2349.61188
1852.56,274.29,83.0,120.925,10.4646,20.41,0.016399999999999998,1882.9419839999998
1815.51,138.83,83.0,120.925,7.0271,20.41,0.016399999999999998,1845.2843639999999
1810.64,100.84,83.0,120.925,7.2661,20.41,0.016399999999999998,1840.334496
1794.85,105.05,83.0,120.925,7.001,20.41,0.016399999999999998,1824.2855399999999
1792.16,94.66,83.0,123.114,6.3097,20.41,0.016399999999999998,1821.551424
1859.52,89.95,83.0,123.114,6.9698,20.41,0.016399999999999998,1890.016128
1867.6,87.88,83.0,123.114,7.4113,20.41,0.016399999999999998,1898.2286399999998
1811.97,86.83,83.0,123.114,7.4452,20.41,0.016399999999999998,1841.686308
1819.12,87.16,83.0,123.114,6.8368,20.41,0.016399999999999998,1848.953568
1835.92,128.73,83.0,123.114,11.1713,20.41,0.016399999999999998,1866.029088
2088.21,122.29,83.0,123.114,14.2639,20.41,0.016399999999999998,2122.456644
2200.32,121.44,83.0,123.114,13.4767,20.41,0.016399999999999998,2236.405248
2256.95,105.19,83.0,123.114,12.2685,20.41,0.016399999999999998,2293.9639799999995
2074.36,98.18,83.0,123.114,15.7078,20.41,0.016399999999999998,2108.379504
2322.56,90.56,83.0,123.114,19.63,20.41,0.016399999999999998,2360.6499839999997
2328.24,88.52,83.0,123.114,17.3095,20.41,0.016399999999999998,2366.423136
2223.97,82.9,83.0,123.114,18.0798,20.41,0.016399999999999998,2260.443108
1875.09,79.05,83.0,123.114,14.6827,20.41,0.016399999999999998,1905.8414759999998
1851.7,81.45,83.0,123.114,13.665,20.41,0.016399999999999998,1882.06788
1785.82,87.97,83.0,123.114,11.5634,20.41,0.016399999999999998,1815.107448
1773.63,123.19,83.0,123.114,14.0237,20.41,0.016399999999999998,1802.7175320000001
2247.37,138.97,83.0,123.114,14.6343,20.41,0.016399999999999998,2284.2268679999997
2283.63,204.0,83.0,123.114,13.7284,20.41,0.016399999999999998,2321.081532
2222.65,205.63,83.0,123.114,16.4301,20.41,0.016399999999999998,2259.10146
1814.24,171.7,83.0,123.114,13.3289,20.41,0.016399999999999998,1843.993536
1858.11,120.48,83.0,123.114,6.8901,20.41,0.016399999999999998,1888.5830039999998
1840.79,103.49,83.0,123.114,6.8309,20.41,0.016399999999999998,1870.978956
1799.09,88.97,83.0,123.114,5.939,20.41,0.016399999999999998,1828.5950759999998
1781.38,78.21,83.0,127.129,6.4784,20.41,0.016399999999999998,1810.594632
1796.29,64.07,83.0,127.129,5.9728,20.41,0.016399999999999998,1825.7491559999999
1801.71,56.56,83.0,127.129,5.7556,20.41,0.016399999999999998,1831.258044
1787.81,57.83,83.0,127.129,5.4945,20.41,0.016399999999999998,1817.130084
1789.86,49.71,83.0,127.129,6.3467,20.41,0.016399999999999998,1819.2137039999998
1791.11,62.84,83.0,127.129,9.3471,20.41,0.016399999999999998,1820.4842039999999
1979.91,49.01,83.0,127.129,10.0148,20.41,0.016399999999999998,2012.380524
1966.99,46.6,83.0,127.129,12.5754,20.41,0.016399999999999998,1999.248636
1951.48,34.34,83.0,127.129,12.6089,20.41,0.016399999999999998,1983.484272
1758.36,12.85,83.0,127.129,12.4674,20.41,0.016399999999999998,1787.1971039999999
2069.68,3.69,83.0,127.129,11.8421,20.41,0.016399999999999998,2103.6227519999998
2161.7,2.72,83.0,127.129,11.9835,20.41,0.016399999999999998,2197.15188
2164.42,0.1,83.0,127.129,13.2016,20.41,0.016399999999999998,2199.916488
1831.45,0.22,83.0,127.129,13.0597,20.41,0.016399999999999998,1861.48578
1844.51,3.7,83.0,127.129,13.5386,20.41,0.016399999999999998,1874.7599639999999
1839.75,11.74,83.0,127.129,12.7958,20.41,0.016399999999999998,1869.9219
1821.42,35.08,83.0,127.129,12.2324,20.41,0.016399999999999998,1851.2912880000001
2278.38,77.79,83.0,127.129,12.8692,20.41,0.016399999999999998,2315.745432
2265.15,109.74,83.0,127.129,12.4572,20.41,0.016399999999999998,2302.29846
2185.88,125.65,83.0,127.129,11.2968,20.41,0.016399999999999998,2221.728432
1757.53,117.27,83.0,127.129,9.4385,20.41,0.016399999999999998,1786.353492
1813.37,110.04,83.0,127.129,6.1206,20.41,0.016399999999999998,1843.109268
1814.27,90.79,83.0,127.129,6.3244,20.41,0.016399999999999998,1844.0240279999998
1736.42,91.82,83.0,127.129,5.6372,20.41,0.016399999999999998,1764.8972880000001
1725.64,81.14,83.0,132.001,6.0876,20.41,0.016399999999999998,1753.940496
1781.59,73.17,83.0,132.001,5.156,20.41,0.016399999999999998,1810.8080759999998
1797.73,71.79,83.0,132.001,5.8801,20.41,0.016399999999999998,1827.2127719999999
1802.99,67.01,83.0,132.001,5.3866,20.41,0.016399999999999998,1832.5590359999999
1775.37,63.01,83.0,132.001,5.8243,20.41,0.016399999999999998,1804.486068
1690.23,57.68,83.0,132.001,10.2663,20.41,0.016399999999999998,1717.949772
1855.95,46.38,83.0,132.001,10.4058,20.41,0.016399999999999998,1886.38758
1934.15,25.42,83.0,132.001,12.7501,20.41,0.016399999999999998,1965.87006
1962.44,9.94,83.0,132.001,12.7667,20.41,0.016399999999999998,1994.624016
1762.52,4.07,83.0,132.001,14.0644,20.41,0.016399999999999998,1791.425328
2047.14,1.6,82.93,132.001,13.1407,20.41,0.016399999999999998,2080.713096
2070.89,4.57,82.9,132.001,11.9688,20.41,0.016399999999999998,2104.8525959999997
1989.46,0.44,82.9,132.001,12.8165,20.41,0.016399999999999998,2022.087144
1713.87,0.09,82.9,132.001,14.2431,20.41,0.016399999999999998,1741.9774679999998
1729.16,1.74,82.9,132.001,12.0318,20.41,0.016399999999999998,1757.518224
1745.87,4.99,82.9,132.001,13.3247,20.41,0.016399999999999998,1774.5022679999997
1778.82,25.73,82.9,132.001,13.185,20.41,0.016399999999999998,1807.992648
2312.34,73.55,82.9,132.001,12.2105,20.41,0.016399999999999998,2350.262376
2366.06,110.43,82.9,132.001,9.5703,20.41,0.016399999999999998,2404.8633839999998
2294.37,152.53,82.9,132.001,11.3773,20.41,0.016399999999999998,2331.997668
1746.72,159.17,82.9,132.001,10.7572,20.41,0.016399999999999998,1775.366208
1765.38,132.97,82.9,132.001,5.587,20.41,0.016399999999999998,1794.332232
1777.38,105.77,82.9,132.001,5.8427,20.41,0.016399999999999998,1806.5290320000001
1702.28,107.61,82.9,132.001,6.6764,20.41,0.016399999999999998,1730.1973919999998
1696.93,92.88,82.9,126.877,6.8523,20.41,0.016399999999999998,1724.759652
1684.51,85.06,82.9,126.877,7.1492,20.41,0.016399999999999998,1712.1359639999998
1702.36,84.88,82.9,126.877,6.9042,20.41,0.016399999999999998,1730.2787039999998
1704.83,85.99,82.9,126.877,7.2125,20.41,0.016399999999999998,1732.789212
1741.44,97.67,82.9,126.877,6.675,20.41,0.016399999999999998,1769.999616
1869.45,132.79,82.9,126.877,11.2918,20.41,0.016399999999999998,1900.10898
2047.86,127.47,82.9,126.877,10.9376,20.41,0.016399999999999998,2081.444904
1991.32,105.52,82.9,126.877,14.6634,20.41,0.016399999999999998,2023.9776479999998
1944.93,82.59,82.9,126.877,11.1979,20.41,0.016399999999999998,1976.826852
1693.93,55.39,82.9,126.877,16.6606,20.41,0.016399999999999998,1721.710452
1954.09,38.72,82.9,126.877,12.7545,20.41,0.016399999999999998,1986.1370759999998
1968.93,31.81,82.9,126.877,13.7124,20.41,0.016399999999999998,2001.220452
1926.09,29.96,82.9,126.877,15.8537,20.41,0.016399999999999998,1957.677876
1621.95,30.93,82.9,126.877,14.9139,20.41,0.016399999999999998,1648.54998
1612.94,83.3,82.9,126.877,14.4716,20.41,0.016399999999999998,1639.392216
1664.43,110.91,82.9,126.877,15.9513,20.41,0.016399999999999998,1691.726652
1704.16,127.22,82.9,126.877,13.7014,20.41,0.016399999999999998,1732.108224
2261.12,150.02,82.9,126.877,15.4169,20.41,0.016399999999999998,2298.2023679999998
2369.08,200.06,82.9,126.877,14.198,20.41,0.016399999999999998,2407.9329119999998
2286.7,209.32,82.9,126.877,12.7744,20.41,0.016399999999999998,2324.2018799999996
1768.22,156.0,82.9,126.877,12.2493,20.41,0.016399999999999998,1797.218808
1735.84,130.04,82.9,126.877,7.3697,20.41,0.016399999999999998,1764.3077759999999
1705.29,135.63,82.9,126.877,7.3274,20.41,0.016399999999999998,1733.256756
1786.56,161.88,82.9,126.877,6.9045,20.41,0.016399999999999998,1815.8595839999998
1744.64,133.1,82.9,126.877,6.6981,20.41,0.016399999999999998,1773.252096
1682.82,126.96,82.9,126.877,6.5207,20.41,0.016399999999999998,1710.418248
1675.16,118.8,82.9,126.877,6.1369,20.41,0.016399999999999998,1702.632624
1574.18,112.55,82.9,126.877,7.7754,20.41,0.016399999999999998,1599.996552
1552.8,118.84,82.9,126.877,7.729,20.41,0.016399999999999998,1578.2659199999998
1670.46,145.64,82.9,126.877,10.4727,20.41,0.016399999999999998,1697.855544
1903.59,133.82,82.9,126.877,9.6791,20.41,0.016399999999999998,1934.8088759999998
1858.23,101.31,82.9,126.877,11.3664,20.41,0.016399999999999998,1888.704972
1808.9,72.85,82.9,126.877,17.869,20.41,0.016399999999999998,1838.5659600000001
1594.9,34.26,82.9,126.877,14.8744,20.41,0.016399999999999998,1621.05636
1907.45,28.38,82.9,126.877,11.5322,20.41,0.016399999999999998,1938.73218
1912.34,26.1,82.9,126.877,14.8972,20.41,0.016399999999999998,1943.702376
1909.72,22.08,82.9,126.877,16.3338,20.41,0.016399999999999998,1941.0394079999999
1579.45,22.77,82.9,126.877,14.8747,20.41,0.016399999999999998,1605.35298
1629.48,25.95,82.9,126.877,15.5218,20.41,0.016399999999999998,1656.203472
1684.6,80.01,82.9,126.877,16.0127,20.41,0.016399999999999998,1712.22744
1746.58,110.82,82.9,126.877,16.1829,20.41,0.016399999999999998,1775.223912
2276.08,181.67,82.9,126.877,16.7252,20.41,0.016399999999999998,2313.4077119999997
2372.33,323.75,82.9,126.877,9.6244,20.41,0.016399999999999998,2411.236212
2263.14,352.05,82.9,126.877,12.6177,20.41,0.016399999999999998,2300.2554959999998
1732.93,312.65,82.9,126.877,11.1673,20.41,0.016399999999999998,1761.350052
1758.65,197.72,82.9,126.877,7.2998,20.41,0.016399999999999998,1787.49186
1743.02,130.1,82.9,126.877,7.9016,20.41,0.016399999999999998,1771.6055279999998
1709.46,180.01,82.9,126.877,6.9937,20.41,0.016399999999999998,1737.495144
1689.39,180.0,82.9,128.124,6.9064,20.5,0.016399999999999998,1717.095996
1697.45,159.4,82.9,128.124,7.4566,20.5,0.016399999999999998,1725.28818
1704.02,97.94,82.9,128.124,6.1585,20.5,0.016399999999999998,1731.9659279999998
1685.77,82.6,82.9,128.124,6.6048,20.5,0.016399999999999998,1713.416628
1662.08,82.6,82.9,128.124,6.942,20.5,0.016399999999999998,1689.338112
1735.48,150.04,82.9,128.124,14.6625,20.5,0.016399999999999998,1763.9418719999999
1949.0,120.05,82.9,128.124,13.2393,20.5,0.016399999999999998,1980.9636
1925.54,81.41,82.9,128.124,15.1035,20.5,0.016399999999999998,1957.1188559999998
1827.53,59.91,82.9,128.124,12.5989,20.5,0.016399999999999998,1857.5014919999999
1644.31,105.77,82.9,128.124,16.3947,20.5,0.016399999999999998,1671.276684
1990.22,35.79,82.9,128.124,14.678,20.5,0.016399999999999998,2022.859608
1975.74,32.9,82.9,128.124,14.8696,20.5,0.016399999999999998,2008.142136
1902.77,45.5,82.9,128.124,16.587,20.5,0.016399999999999998,1933.975428
1576.8,33.54,82.9,128.124,18.168,20.5,0.016399999999999998,1602.65952
1599.55,32.65,82.9,128.124,15.9627,20.5,0.016399999999999998,1625.78262
1586.51,154.65,82.9,128.124,17.3092,20.5,0.016399999999999998,1612.528764
1658.81,183.16,82.9,128.124,18.3625,20.5,0.016399999999999998,1686.0144839999998
2240.89,200.0,82.9,128.124,12.4042,20.5,0.016399999999999998,2277.6405959999997
2362.35,220.08,82.9,128.124,12.0629,20.5,0.016399999999999998,2401.0925399999996
2291.44,250.05,82.9,128.124,11.9434,20.5,0.016399999999999998,2329.019616
1789.74,220.08,82.9,128.124,8.4674,20.5,0.016399999999999998,1819.0917359999999
1782.02,120.02,82.9,128.124,6.7714,20.5,0.016399999999999998,1811.245128
1722.15,85.74,82.9,128.124,7.0138,20.5,0.016399999999999998,1750.39326
1634.06,96.0,82.9,128.124,6.9045,20.5,0.016399999999999998,1660.8585839999998
1579.97,86.98,82.9,131.202,7.0943,20.5,0.016399999999999998,1605.881508
1582.09,80.79,82.9,131.202,7.6345,20.5,0.016399999999999998,1608.0362759999998
1573.34,82.99,82.9,131.202,7.0551,20.5,0.016399999999999998,1599.142776
1563.2,79.0,82.9,131.202,6.7629,20.5,0.016399999999999998,1588.83648
1605.14,85.33,82.9,131.202,6.0962,20.5,0.016399999999999998,1631.464296
1713.44,117.67,82.9,131.202,12.3679,20.5,0.016399999999999998,1741.540416
1995.83,125.18,82.9,131.202,11.0496,20.5,0.016399999999999998,2028.561612
1992.16,115.0,82.9,131.202,12.2675,20.5,0.016399999999999998,2024.831424
1921.91,88.21,82.9,131.202,14.664,20.5,0.016399999999999998,1953.429324
1680.21,45.6,82.9,131.202,15.645,20.5,0.016399999999999998,1707.765444
1931.13,29.46,82.9,131.202,15.472,20.5,0.016399999999999998,1962.800532
1966.2,29.71,82.9,131.202,14.0305,20.5,0.016399999999999998,1998.44568
1898.91,28.94,82.9,131.202,15.7387,20.5,0.016399999999999998,1930.052124
1610.01,26.84,82.9,131.202,14.9608,20.5,0.016399999999999998,1636.414164
1611.7,24.99,82.9,131.202,13.2402,20.5,0.016399999999999998,1638.13188
1629.54,30.88,82.9,131.202,17.2759,20.5,0.016399999999999998,1656.2644559999999
1648.32,136.54,82.9,131.202,16.985,20.5,0.016399999999999998,1675.3524479999999
2239.28,171.96,82.9,131.202,10.4996,20.5,0.016399999999999998,2276.0041920000003
2348.2,290.34,82.9,131.202,11.338,20.5,0.016399999999999998,2386.7104799999997
2287.05,346.12,82.9,131.202,11.1998,20.5,0.016399999999999998,2324.55762
1741.5,255.68,82.9,131.202,11.2155,20.5,0.016399999999999998,1770.0606
1708.45,140.43,82.9,131.202,6.6936,20.5,0.016399999999999998,1736.46858
1659.97,105.8,82.9,131.202,7.1883,20.5,0.016399999999999998,1687.193508
1612.85,102.14,82.9,131.202,6.8137,20.5,0.016399999999999998,1639.30074
1550.06,101.38,82.9,129.346,7.2011,20.5,0.016399999999999998,1575.4809839999998
1570.76,91.03,82.9,129.346,7.2058,20.5,0.016399999999999998,1596.520464
1623.84,80.43,82.9,129.346,7.1186,20.5,0.016399999999999998,1650.4709759999998
1648.62,86.53,82.9,129.346,6.9769,20.5,0.016399999999999998,1675.657368
1716.19,93.72,82.9,129.346,6.5933,20.5,0.016399999999999998,1744.335516
1876.77,124.4,82.9,129.346,11.1863,20.5,0.016399999999999998,1907.549028
2137.62,125.28,82.9,129.346,12.5324,20.5,0.016399999999999998,2172.6769679999998
2067.99,85.62,82.9,129.346,13.2886,20.5,0.016399999999999998,2101.9050359999997
1962.06,61.81,82.9,129.346,14.3898,20.5,0.016399999999999998,1994.237784
1818.67,22.09,82.9,129.346,14.9829,20.5,0.016399999999999998,1848.496188
1992.01,4.39,82.9,129.346,14.0093,20.5,0.016399999999999998,2024.678964
2027.59,1.19,82.9,129.346,10.9058,20.5,0.016399999999999998,2060.842476
2042.75,51.32,82.9,129.346,17.7735,20.5,0.016399999999999998,2076.2511
1748.75,5.0,82.9,129.346,14.8515,20.5,0.016399999999999998,1777.4295
1716.51,5.02,82.9,129.346,13.6944,20.5,0.016399999999999998,1744.660764
1680.55,5.1,82.9,129.346,13.1221,20.5,0.016399999999999998,1708.1110199999998
1701.62,120.03,82.9,129.346,17.894,20.5,0.016399999999999998,1729.5265679999998
2237.78,180.88,82.9,129.346,15.3494,20.5,0.016399999999999998,2274.479592
2329.18,195.75,82.9,129.346,10.2331,20.5,0.016399999999999998,2367.3785519999997
2260.66,182.04,82.9,129.346,13.02,20.5,0.016399999999999998,2297.7348239999997
1677.68,143.64,82.9,129.346,13.3487,20.5,0.016399999999999998,1705.193952
1684.15,99.46,82.9,129.346,6.9369,20.5,0.016399999999999998,1711.77006
1695.53,109.07,82.9,129.346,7.4049,20.5,0.016399999999999998,1723.3366919999999
1648.88,122.24,82.9,129.346,6.0634,20.5,0.016399999999999998,1675.921632
1612.84,113.57,82.9,138.89,5.5871,20.5,0.016399999999999998,1639.2905759999999
1634.6,111.71,82.9,138.89,5.7804,20.5,0.016399999999999998,1661.40744
1671.05,111.22,82.9,138.89,5.8292,20.5,0.016399999999999998,1698.4552199999998
1679.1,109.73,82.9,138.89,5.9653,20.5,0.016399999999999998,1706.6372399999998
1695.58,104.77,82.9,138.89,5.725,20.5,0.016399999999999998,1723.3875119999998
1720.05,97.28,82.9,138.89,7.4285,20.5,0.016399999999999998,1748.25882
2013.27,84.73,82.9,138.89,9.9547,20.5,0.016399999999999998,2046.2876279999998
2019.37,67.24,82.9,138.89,12.094,20.5,0.016399999999999998,2052.4876679999998
2044.12,29.58,82.9,138.89,11.8433,20.5,0.016399999999999998,2077.643568
1840.83,5.04,82.9,138.89,11.4576,20.5,0.016399999999999998,1871.0196119999998
2118.3,0.05,82.9,138.89,12.4171,20.5,0.016399999999999998,2153.04012
2111.85,0.08,82.9,138.89,10.563,20.5,0.016399999999999998,2146.48434
2071.19,0.01,82.9,138.89,12.6042,20.5,0.016399999999999998,2105.157516
1747.53,-0.01,82.9,138.89,13.67,20.5,0.016399999999999998,1776.189492
1691.5,1.27,82.9,138.89,13.8979,20.5,0.016399999999999998,1719.2405999999999
1693.99,11.62,82.9,138.89,13.9983,20.5,0.016399999999999998,1721.771436
1748.79,78.28,82.9,138.89,13.0391,20.5,0.016399999999999998,1777.4701559999999
2320.39,118.41,82.9,138.89,13.4383,20.5,0.016399999999999998,2358.444396
2348.82,151.97,82.9,138.89,11.0532,20.5,0.016399999999999998,2387.340648
2254.19,166.03,82.9,138.89,11.4216,20.5,0.016399999999999998,2291.158716
1740.08,146.99,82.9,138.89,10.6967,20.5,0.016399999999999998,1768.6173119999999
1805.13,110.03,82.9,138.89,6.0201,20.5,0.016399999999999998,1834.734132
1767.08,95.4,82.9,138.89,5.8261,20.5,0.016399999999999998,1796.060112
1760.98,78.48,82.9,138.89,6.1582,20.5,0.016399999999999998,1789.860072
1742.71,72.72,82.9,147.263,5.653,20.5,0.016399999999999998,1771.290444
1760.7,72.66,82.9,147.263,5.9622,20.5,0.016399999999999998,1789.57548
1812.84,73.47,82.9,147.263,5.694,20.5,0.016399999999999998,1842.5705759999998
1786.77,65.51,82.9,147.263,5.7055,20.5,0.016399999999999998,1816.073028
1812.44,52.31,82.9,147.263,6.0272,20.5,0.016399999999999998,1842.164016
1819.92,50.44,82.9,147.263,10.6963,20.5,0.016399999999999998,1849.766688
2038.74,20.42,82.9,147.263,10.2207,20.5,0.016399999999999998,2072.175336
2102.36,6.83,82.9,147.263,12.8162,20.5,0.016399999999999998,2136.8387040000002
2071.26,0.82,82.9,147.263,10.2186,20.5,0.016399999999999998,2105.228664
1876.75,0.0,82.9,147.263,12.6987,20.5,0.016399999999999998,1907.5286999999998
2185.53,0.0,86.89,147.263,13.2382,20.5,0.016399999999999998,2221.372692
2155.48,0.0,88.22,147.263,13.4247,20.5,0.016399999999999998,2190.829872
2063.51,0.0,88.22,147.263,12.5759,20.5,0.016399999999999998,2097.351564
1704.64,0.0,88.22,147.263,11.3035,20.5,0.016399999999999998,1732.596096
1730.16,0.0,88.22,147.263,12.6924,20.5,0.016399999999999998,1758.5346240000001
1814.8,7.71,88.22,147.263,12.4302,20.5,0.016399999999999998,1844.56272
1846.76,29.86,88.22,147.263,10.661,20.5,0.016399999999999998,1877.046864
2401.15,68.34,88.22,147.263,13.5501,20.5,0.016399999999999998,2440.52886
2469.37,98.93,88.22,147.263,10.907,20.5,0.016399999999999998,2509.867668
2272.64,114.25,88.22,147.263,11.7958,20.5,0.016399999999999998,2309.9112959999998
1722.73,99.94,88.22,147.263,9.8282,20.5,0.016399999999999998,1750.982772
1677.6,50.0,88.22,147.263,6.0548,20.5,0.016399999999999998,1705.1126399999998
1676.9,30.93,88.22,147.263,6.0384,20.5,0.016399999999999998,1704.4011600000001
1628.88,96.53,88.22,147.263,6.6448,20.5,0.016399999999999998,1655.593632
1697.51,86.46,88.22,146.233,6.8538,20.5,0.016399999999999998,1725.349164
1707.87,81.35,88.22,146.233,6.6408,20.5,0.016399999999999998,1735.8790679999997
1761.36,82.55,88.22,146.233,6.8658,20.5,0.016399999999999998,1790.2463039999998
1750.81,81.34,88.22,146.233,7.1099,20.5,0.016399999999999998,1779.5232839999999
1781.4,88.63,88.22,146.233,6.9678,20.5,0.016399999999999998,1810.61496
1877.64,143.3,88.22,146.233,14.4519,20.5,0.016399999999999998,1908.4332960000002
2132.95,144.83,88.22,146.233,9.2635,20.5,0.016399999999999998,2167.93038
2044.75,144.57,88.22,146.233,13.4733,20.5,0.016399999999999998,2078.2839
1944.01,117.19,88.22,146.233,17.352,20.5,0.016399999999999998,1975.891764
1684.04,108.49,88.22,146.233,14.7438,20.5,0.016399999999999998,1711.658256
2008.48,92.99,88.22,146.233,15.2,20.5,0.016399999999999998,2041.419072
2091.79,66.13,88.22,146.233,16.7675,20.5,0.016399999999999998,2126.095356
2034.93,42.72,88.22,146.233,14.0172,20.5,0.016399999999999998,2068.302852
1738.29,32.41,88.22,146.233,16.2682,20.5,0.016399999999999998,1766.7979559999999
1731.45,124.11,88.22,146.233,16.4454,20.5,0.016399999999999998,1759.84578
1746.42,177.04,88.22,146.233,15.0604,20.5,0.016399999999999998,1775.061288
1760.37,190.03,88.22,146.233,15.7943,20.5,0.016399999999999998,1789.2400679999998
2275.19,200.09,88.22,146.233,12.9881,20.5,0.016399999999999998,2312.503116
2337.19,312.92,88.22,146.233,14.9962,20.5,0.016399999999999998,2375.519916
2265.57,337.16,88.22,146.233,14.3793,20.5,0.016399999999999998,2302.725348
1740.82,260.69,88.22,146.233,12.8627,20.5,0.016399999999999998,1769.369448
1720.86,191.17,88.22,146.233,7.2613,20.5,0.016399999999999998,1749.0821039999998
1651.64,140.19,88.22,146.233,7.01,20.5,0.016399999999999998,1678.7268960000001
1591.61,89.92,88.22,146.233,7.3963,20.5,0.016399999999999998,1617.7124039999999
1583.95,89.43,88.22,146.233,7.0166,20.42,0.016399999999999998,1609.92678
1631.43,89.79,88.22,146.233,6.7288,20.42,0.016399999999999998,1658.185452
1633.92,84.0,88.22,146.233,6.8089,20.42,0.016399999999999998,1660.716288
1649.04,103.27,88.22,146.233,6.0468,20.42,0.016399999999999998,1676.0842559999999
1675.52,142.95,88.22,146.233,6.5153,20.42,0.016399999999999998,1702.9985279999999
1690.27,130.81,88.22,146.233,12.6762,20.42,0.016399999999999998,1717.9904279999998
1920.51,190.03,88.22,146.233,11.3398,20.42,0.016399999999999998,1952.0063639999998
1922.14,161.74,88.22,146.233,12.9728,20.42,0.016399999999999998,1953.663096
1889.67,200.03,88.22,146.233,14.6769,20.42,0.016399999999999998,1920.660588
1734.26,190.03,88.22,146.233,14.0524,20.42,0.016399999999999998,1762.701864
2054.82,106.94,88.22,146.233,16.3904,20.42,0.016399999999999998,2088.519048
2103.4,112.74,88.22,146.233,15.5415,20.42,0.016399999999999998,2137.89576
2073.8,87.59,88.22,146.233,15.1273,20.42,0.016399999999999998,2107.81032
1717.18,190.02,88.22,146.233,11.31,20.42,0.016399999999999998,1745.341752
1710.94,200.02,88.22,146.233,13.9908,20.42,0.016399999999999998,1738.999416
1654.97,190.06,88.22,146.233,13.3556,20.42,0.016399999999999998,1682.111508
1669.61,170.03,88.22,146.233,15.8265,20.42,0.016399999999999998,1696.9916039999998
2188.81,200.05,88.22,146.233,17.7713,20.42,0.016399999999999998,2224.706484
2286.77,317.39,88.22,146.233,13.6651,20.42,0.016399999999999998,2324.273028
2193.7,250.0,88.22,146.233,12.9512,20.42,0.016399999999999998,2229.6766799999996
1719.11,200.1,88.22,146.233,13.8006,20.42,0.016399999999999998,1747.3034039999998
1675.98,145.08,88.22,146.233,7.2864,20.42,0.016399999999999998,1703.466072
1667.18,200.0,88.22,146.233,7.315,20.42,0.016399999999999998,1694.521752
1592.01,220.07,88.22,146.233,6.4625,20.42,0.016399999999999998,1618.118964
1588.46,180.07,88.22,146.617,6.3524,20.42,0.016399999999999998,1614.510744
1635.28,116.68,88.22,146.617,7.7913,20.42,0.016399999999999998,1662.0985919999998
1608.13,58.03,88.22,146.617,7.0694,20.42,0.016399999999999998,1634.503332
1595.0,96.99,88.22,146.617,7.3202,20.42,0.016399999999999998,1621.158
1588.87,164.29,88.22,146.617,7.1227,20.42,0.016399999999999998,1614.9274679999999
1663.9,156.38,88.22,146.617,12.9564,20.42,0.016399999999999998,1691.18796
1949.43,180.04,88.22,146.617,10.6181,20.42,0.016399999999999998,1981.400652
1938.27,173.89,88.22,146.617,13.7126,20.42,0.016399999999999998,1970.057628
1930.35,147.62,88.22,146.617,13.7788,20.42,0.016399999999999998,1962.0077399999998
1760.04,76.01,88.22,146.617,17.6083,20.42,0.016399999999999998,1788.904656
2007.64,130.35,88.22,146.617,16.966,20.42,0.016399999999999998,2040.565296
