Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1328714,-,-,-,56.97,24.06,0,8,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,Temperature
2022,4,11,22,30,0,0,0.5
2022,4,11,23,30,0,0,0
2022,4,12,0,30,0,0,0.1
2022,4,12,1,30,0,0,0
2022,4,12,2,30,0,0,0
2022,4,12,3,30,0,0,0
2022,4,12,4,30,71,354,0.30000000000000004
2022,4,12,5,30,207,607,0.8
2022,4,12,6,30,353,739,1.8
2022,4,12,7,30,226,14,3.5
2022,4,12,8,30,598,872,5.5
2022,4,12,9,30,668,886,7.5
2022,4,12,10,30,697,896,8.5
2022,4,12,11,30,683,892,8.9
2022,4,12,12,30,624,872,8.9
2022,4,12,13,30,525,827,8.700000000000001
2022,4,12,14,30,398,759,8.3
2022,4,12,15,30,255,652,7.300000000000001
2022,4,12,16,30,4,0,5.4
2022,4,12,17,30,2,0,3.4000000000000004
2022,4,12,18,30,0,0,2.4000000000000004
2022,4,12,19,30,0,0,1.7000000000000002
2022,4,12,20,30,0,0,1.2000000000000002
2022,4,12,21,30,0,0,0.9
2022,4,12,22,30,0,0,0.6000000000000001
2022,4,12,23,30,0,0,0.30000000000000004
2022,4,13,0,30,0,0,0
2022,4,13,1,30,0,0,-0.30000000000000004
2022,4,13,2,30,0,0,-0.6000000000000001
2022,4,13,3,30,0,0,-0.6000000000000001
2022,4,13,4,30,22,0,0.2
2022,4,13,5,30,17,0,1.2000000000000002
2022,4,13,6,30,93,0,2.9000000000000004
2022,4,13,7,30,405,437,5.2
2022,4,13,8,30,501,512,7.7
2022,4,13,9,30,465,210,8.9
2022,4,13,10,30,539,370,9.600000000000001
2022,4,13,11,30,531,373,9.9
2022,4,13,12,30,415,219,10.100000000000001
2022,4,13,13,30,418,331,10.200000000000001
2022,4,13,14,30,132,6,9.8
2022,4,13,15,30,202,146,8.5
2022,4,13,16,30,3,0,6.2
2022,4,13,17,30,2,0,4.4
2022,4,13,18,30,0,0,3.7
2022,4,13,19,30,0,0,3.3000000000000003
2022,4,13,20,30,0,0,3
2022,4,13,21,30,0,0,2.8000000000000003
2022,4,13,22,30,0,0,2.8000000000000003
2022,4,13,23,30,0,0,2.7
2022,4,14,0,30,0,0,2.6
2022,4,14,1,30,0,0,2.2
2022,4,14,2,30,0,0,1.7000000000000002
2022,4,14,3,30,0,0,1.8
2022,4,14,4,30,3,0,2.6
2022,4,14,5,30,9,0,3.7
2022,4,14,6,30,55,0,5.300000000000001
2022,4,14,7,30,248,40,7.6000000000000005
2022,4,14,8,30,345,84,10.100000000000001
2022,4,14,9,30,384,82,11.3
2022,4,14,10,30,271,15,11.5
2022,4,14,11,30,109,0,11.3
2022,4,14,12,30,93,0,11.4
2022,4,14,13,30,52,0,11.3
2022,4,14,14,30,21,0,10.5
2022,4,14,15,30,27,0,9.600000000000001
2022,4,14,16,30,3,0,8.8
2022,4,14,17,30,3,0,8.200000000000001
2022,4,14,18,30,0,0,7.7
2022,4,14,19,30,0,0,7.1000000000000005
2022,4,14,20,30,0,0,6.6000000000000005
2022,4,14,21,30,0,0,6.1000000000000005
2022,4,14,22,30,0,0,5.7
2022,4,14,23,30,0,0,5.4
2022,4,15,0,30,0,0,5.1000000000000005
2022,4,15,1,30,0,0,4.7
2022,4,15,2,30,0,0,4.4
2022,4,15,3,30,0,0,3.9000000000000004
2022,4,15,4,30,7,0,3.8000000000000003
2022,4,15,5,30,8,0,4
2022,4,15,6,30,14,0,4.2
2022,4,15,7,30,21,0,4.7
2022,4,15,8,30,64,0,5.4
2022,4,15,9,30,182,0,6.4
2022,4,15,10,30,107,0,7.1000000000000005
2022,4,15,11,30,161,0,7.300000000000001
2022,4,15,12,30,99,0,7.2
2022,4,15,13,30,74,0,6.800000000000001
2022,4,15,14,30,112,0,6.300000000000001
2022,4,15,15,30,117,3,5.6000000000000005
2022,4,15,16,30,23,0,4.800000000000001
2022,4,15,17,30,18,124,3.8000000000000003
2022,4,15,18,30,0,0,3.1
2022,4,15,19,30,0,0,2.7
2022,4,15,20,30,0,0,2.3000000000000003
2022,4,15,21,30,0,0,1.9000000000000001
2022,4,15,22,30,0,0,1.5
2022,4,15,23,30,0,0,1
2022,4,16,0,30,0,0,0.5
2022,4,16,1,30,0,0,0.1
2022,4,16,2,30,0,0,0.2
2022,4,16,3,30,0,0,0.6000000000000001
2022,4,16,4,30,91,391,1.8
2022,4,16,5,30,230,621,3.1
2022,4,16,6,30,379,750,4.3
2022,4,16,7,30,392,204,5.2
2022,4,16,8,30,620,866,5.9
2022,4,16,9,30,690,886,6.4
2022,4,16,10,30,720,899,6.800000000000001
2022,4,16,11,30,706,900,7
2022,4,16,12,30,647,883,7.1000000000000005
2022,4,16,13,30,550,849,7
2022,4,16,14,30,423,787,6.800000000000001
2022,4,16,15,30,278,685,6.1000000000000005
2022,4,16,16,30,133,501,4.7
2022,4,16,17,30,21,148,2.9000000000000004
2022,4,16,18,30,0,0,2.1
2022,4,16,19,30,0,0,1.4000000000000001
2022,4,16,20,30,0,0,0.6000000000000001
2022,4,16,21,30,0,0,-0.1
2022,4,16,22,30,0,0,-0.6000000000000001
2022,4,16,23,30,0,0,-1.1
2022,4,17,0,30,0,0,-1.4000000000000001
2022,4,17,1,30,0,0,-1.7000000000000002
2022,4,17,2,30,0,0,-1.8
2022,4,17,3,30,0,0,-1.4000000000000001
2022,4,17,4,30,98,425,0.2
2022,4,17,5,30,240,649,1.9000000000000001
2022,4,17,6,30,388,771,4.2
2022,4,17,7,30,523,844,5.7
2022,4,17,8,30,630,885,6.5
2022,4,17,9,30,700,904,7
2022,4,17,10,30,724,903,7.5
2022,4,17,11,30,551,261,7.7
2022,4,17,12,30,532,512,7.800000000000001
2022,4,17,13,30,431,258,7.9
2022,4,17,14,30,426,800,7.7
2022,4,17,15,30,282,701,6.9
2022,4,17,16,30,136,516,5.2
2022,4,17,17,30,3,0,3.1
2022,4,17,18,30,0,0,2.2
2022,4,17,19,30,0,0,1.5
2022,4,17,20,30,0,0,1
2022,4,17,21,30,0,0,0.6000000000000001
2022,4,17,22,30,0,0,0.30000000000000004
2022,4,17,23,30,0,0,0.1
2022,4,18,0,30,0,0,-0.1
2022,4,18,1,30,0,0,-0.1
2022,4,18,2,30,0,0,-0.1
2022,4,18,3,30,0,0,0.5
2022,4,18,4,30,99,399,2
2022,4,18,5,30,163,40,3.3000000000000003
2022,4,18,6,30,79,0,4.9
2022,4,18,7,30,267,30,6.800000000000001
2022,4,18,8,30,494,419,7.7
2022,4,18,9,30,686,859,8.5
2022,4,18,10,30,713,865,9.1
2022,4,18,11,30,694,853,9.3
2022,4,18,12,30,638,847,9.3
2022,4,18,13,30,544,814,9
2022,4,18,14,30,419,751,8.5
2022,4,18,15,30,277,645,7.800000000000001
2022,4,18,16,30,135,467,6.5
2022,4,18,17,30,24,141,5
2022,4,18,18,30,0,0,4.4
2022,4,18,19,30,0,0,3.9000000000000004
2022,4,18,20,30,0,0,3.6
2022,4,18,21,30,0,0,3.2
2022,4,18,22,30,0,0,2.7
2022,4,18,23,30,0,0,2.2
2022,4,19,0,30,0,0,1.7000000000000002
2022,4,19,1,30,0,0,1.3
2022,4,19,2,30,0,0,1
2022,4,19,3,30,0,0,1.3
2022,4,19,4,30,93,241,2.8000000000000003
2022,4,19,5,30,229,477,4.3
2022,4,19,6,30,375,629,6.5
2022,4,19,7,30,508,723,8.9
2022,4,19,8,30,611,771,10.700000000000001
2022,4,19,9,30,687,830,11.8
2022,4,19,10,30,715,841,12.5
2022,4,19,11,30,696,826,13
2022,4,19,12,30,520,374,13.200000000000001
2022,4,19,13,30,443,385,13.100000000000001
2022,4,19,14,30,340,289,12.600000000000001
2022,4,19,15,30,166,39,11.700000000000001
2022,4,19,16,30,42,1,10.3
2022,4,19,17,30,23,58,8.700000000000001
2022,4,19,18,30,0,0,7.7
2022,4,19,19,30,0,0,7
2022,4,19,20,30,0,0,6.300000000000001
2022,4,19,21,30,0,0,5.7
2022,4,19,22,30,0,0,5.2
2022,4,19,23,30,0,0,4.7
2022,4,20,0,30,0,0,4.2
2022,4,20,1,30,0,0,3.8000000000000003
2022,4,20,2,30,0,0,3.6
2022,4,20,3,30,11,28,3.7
2022,4,20,4,30,107,376,4.5
2022,4,20,5,30,250,607,5.9
2022,4,20,6,30,399,740,7.7
2022,4,20,7,30,533,817,9.600000000000001
2022,4,20,8,30,637,857,11.4
2022,4,20,9,30,710,896,12.700000000000001
2022,4,20,10,30,736,904,13.600000000000001
2022,4,20,11,30,718,898,14.200000000000001
2022,4,20,12,30,660,885,14.5
2022,4,20,13,30,563,850,14.4
2022,4,20,14,30,437,791,14
2022,4,20,15,30,293,693,13.100000000000001
2022,4,20,16,30,148,523,11.5
2022,4,20,17,30,31,203,9.8
2022,4,20,18,30,0,0,8.6
2022,4,20,19,30,0,0,7.7
2022,4,20,20,30,0,0,6.9
2022,4,20,21,30,0,0,6.4
2022,4,20,22,30,0,0,6
2022,4,20,23,30,0,0,5.7
2022,4,21,0,30,0,0,5.300000000000001
2022,4,21,1,30,0,0,5.1000000000000005
2022,4,21,2,30,0,0,5
2022,4,21,3,30,12,34,5.2
2022,4,21,4,30,111,368,5.6000000000000005
2022,4,21,5,30,253,596,6.6000000000000005
2022,4,21,6,30,403,738,8.200000000000001
2022,4,21,7,30,539,829,10
2022,4,21,8,30,646,875,11.600000000000001
2022,4,21,9,30,715,905,12.8
2022,4,21,10,30,743,915,13.600000000000001
2022,4,21,11,30,727,911,14.200000000000001
2022,4,21,12,30,663,881,14.4
2022,4,21,13,30,566,847,14.4
2022,4,21,14,30,437,779,14.100000000000001
2022,4,21,15,30,291,667,13.4
2022,4,21,16,30,147,482,12
2022,4,21,17,30,31,158,10.600000000000001
2022,4,21,18,30,0,0,9.700000000000001
2022,4,21,19,30,0,0,9
2022,4,21,20,30,0,0,8.1
2022,4,21,21,30,0,0,7.300000000000001
2022,4,21,22,30,0,0,6.5
2022,4,21,23,30,0,0,5.9
2022,4,22,0,30,0,0,5.6000000000000005
2022,4,22,1,30,0,0,5.4
2022,4,22,2,30,0,0,5.1000000000000005
2022,4,22,3,30,13,31,4.9
2022,4,22,4,30,111,318,5.1000000000000005
2022,4,22,5,30,250,533,5.5
2022,4,22,6,30,396,668,6.300000000000001
2022,4,22,7,30,531,763,7.800000000000001
2022,4,22,8,30,639,829,9.9
2022,4,22,9,30,713,877,11.9
2022,4,22,10,30,741,887,13.200000000000001
2022,4,22,11,30,724,879,14
2022,4,22,12,30,663,858,14.4
2022,4,22,13,30,563,812,14.4
2022,4,22,14,30,437,744,14
2022,4,22,15,30,293,635,13.100000000000001
2022,4,22,16,30,148,450,11.100000000000001
2022,4,22,17,30,33,142,8.8
2022,4,22,18,30,0,0,7.6000000000000005
2022,4,22,19,30,0,0,6.9
2022,4,22,20,30,0,0,6.4
2022,4,22,21,30,0,0,5.9
2022,4,22,22,30,0,0,5.5
2022,4,22,23,30,0,0,5.1000000000000005
2022,4,23,0,30,0,0,4.800000000000001
2022,4,23,1,30,0,0,4.5
2022,4,23,2,30,0,0,4.3
2022,4,23,3,30,7,0,4.800000000000001
2022,4,23,4,30,51,0,6.5
2022,4,23,5,30,50,0,7.9
2022,4,23,6,30,40,0,10
2022,4,23,7,30,532,781,12.200000000000001
2022,4,23,8,30,264,4,13.4
2022,4,23,9,30,462,98,13.9
2022,4,23,10,30,473,98,14.200000000000001
2022,4,23,11,30,77,0,14.3
2022,4,23,12,30,56,0,14.200000000000001
2022,4,23,13,30,131,0,13.8
2022,4,23,14,30,67,0,13.100000000000001
2022,4,23,15,30,11,0,12
2022,4,23,16,30,5,0,10.9
2022,4,23,17,30,3,0,10.100000000000001
2022,4,23,18,30,0,0,9.600000000000001
2022,4,23,19,30,0,0,9.1
2022,4,23,20,30,0,0,8.700000000000001
2022,4,23,21,30,0,0,8.3
2022,4,23,22,30,0,0,7.800000000000001
2022,4,23,23,30,0,0,7.5
2022,4,24,0,30,0,0,7.2
2022,4,24,1,30,0,0,7.1000000000000005
2022,4,24,2,30,0,0,6.800000000000001
2022,4,24,3,30,2,0,6.300000000000001
2022,4,24,4,30,3,0,5.800000000000001
2022,4,24,5,30,16,0,5.6000000000000005
2022,4,24,6,30,198,25,5.6000000000000005
2022,4,24,7,30,146,3,5.6000000000000005
2022,4,24,8,30,108,0,5.800000000000001
2022,4,24,9,30,241,5,6.2
2022,4,24,10,30,157,1,6.800000000000001
2022,4,24,11,30,225,3,7.300000000000001
2022,4,24,12,30,164,1,7.7
2022,4,24,13,30,148,2,8
2022,4,24,14,30,37,0,8.1
2022,4,24,15,30,9,0,8.1
2022,4,24,16,30,6,0,7.7
2022,4,24,17,30,4,0,7
2022,4,24,18,30,0,0,6.5
2022,4,24,19,30,0,0,6.2
2022,4,24,20,30,0,0,6
2022,4,24,21,30,0,0,5.9
2022,4,24,22,30,0,0,5.800000000000001
2022,4,24,23,30,0,0,5.7
2022,4,25,0,30,0,0,5.5
2022,4,25,1,30,0,0,5.300000000000001
2022,4,25,2,30,0,0,5.2
2022,4,25,3,30,4,0,5.300000000000001
2022,4,25,4,30,5,0,5.5
2022,4,25,5,30,10,0,5.800000000000001
2022,4,25,6,30,17,0,6.2
2022,4,25,7,30,23,0,6.6000000000000005
2022,4,25,8,30,623,739,7.1000000000000005
2022,4,25,9,30,105,0,7.800000000000001
2022,4,25,10,30,162,0,8.4
2022,4,25,11,30,206,0,8.8
2022,4,25,12,30,319,18,8.9
2022,4,25,13,30,205,1,8.700000000000001
2022,4,25,14,30,116,0,8.4
2022,4,25,15,30,16,0,8
2022,4,25,16,30,6,0,7.4
2022,4,25,17,30,8,0,6.300000000000001
2022,4,25,18,30,0,0,5.5
2022,4,25,19,30,0,0,4.9
2022,4,25,20,30,0,0,4.3
2022,4,25,21,30,0,0,3.8000000000000003
2022,4,25,22,30,0,0,3.4000000000000004
2022,4,25,23,30,0,0,3.3000000000000003
2022,4,26,0,30,0,0,3.2
2022,4,26,1,30,0,0,2.7
2022,4,26,2,30,0,0,1.9000000000000001
2022,4,26,3,30,26,120,2.4000000000000004
2022,4,26,4,30,136,438,3.5
2022,4,26,5,30,278,619,5.2
2022,4,26,6,30,422,727,7.4
2022,4,26,7,30,554,797,9.1
2022,4,26,8,30,658,841,10
2022,4,26,9,30,729,874,10.600000000000001
2022,4,26,10,30,587,250,10.8
2022,4,26,11,30,300,3,10.8
2022,4,26,12,30,391,69,10.700000000000001
2022,4,26,13,30,471,273,10.4
2022,4,26,14,30,383,397,10
2022,4,26,15,30,223,150,9.1
2022,4,26,16,30,65,5,7.7
2022,4,26,17,30,49,255,5.6000000000000005
2022,4,26,18,30,0,0,4.2
2022,4,26,19,30,0,0,3.3000000000000003
2022,4,26,20,30,0,0,2.5
2022,4,26,21,30,0,0,1.9000000000000001
2022,4,26,22,30,0,0,1.4000000000000001
2022,4,26,23,30,0,0,1.1
2022,4,27,0,30,0,0,0.8
2022,4,27,1,30,0,0,0.6000000000000001
2022,4,27,2,30,0,0,0.6000000000000001
2022,4,27,3,30,30,145,1.5
2022,4,27,4,30,103,17,3
2022,4,27,5,30,286,625,4.4
2022,4,27,6,30,432,729,5.300000000000001
2022,4,27,7,30,563,791,5.7
2022,4,27,8,30,497,173,6.2
2022,4,27,9,30,731,828,6.7
2022,4,27,10,30,763,848,7
2022,4,27,11,30,648,533,6.9
2022,4,27,12,30,691,851,6.800000000000001
2022,4,27,13,30,439,157,6.6000000000000005
2022,4,27,14,30,470,784,6.300000000000001
2022,4,27,15,30,326,695,5.7
2022,4,27,16,30,47,0,4.4
2022,4,27,17,30,52,252,2.5
2022,4,27,18,30,0,0,1.4000000000000001
2022,4,27,19,30,0,0,1
2022,4,27,20,30,0,0,0.6000000000000001
2022,4,27,21,30,0,0,0.2
2022,4,27,22,30,0,0,-0.1
2022,4,27,23,30,0,0,-0.30000000000000004
2022,4,28,0,30,0,0,-0.5
2022,4,28,1,30,0,0,-0.7000000000000001
2022,4,28,2,30,0,0,-0.5
2022,4,28,3,30,32,126,0.4
2022,4,28,4,30,101,11,1.8
2022,4,28,5,30,285,585,2.5
2022,4,28,6,30,431,704,3.1
2022,4,28,7,30,563,783,3.7
2022,4,28,8,30,670,837,4.7
2022,4,28,9,30,512,142,5.800000000000001
2022,4,28,10,30,181,0,6.800000000000001
2022,4,28,11,30,485,114,7.5
2022,4,28,12,30,333,21,7.9
2022,4,28,13,30,231,2,8.1
2022,4,28,14,30,169,1,8.1
2022,4,28,15,30,169,36,7.6000000000000005
2022,4,28,16,30,7,0,6.7
2022,4,28,17,30,52,213,5.300000000000001
2022,4,28,18,30,0,0,4.4
2022,4,28,19,30,0,0,4
2022,4,28,20,30,0,0,3.3000000000000003
2022,4,28,21,30,0,0,2.3000000000000003
2022,4,28,22,30,0,0,1.7000000000000002
2022,4,28,23,30,0,0,1.6
2022,4,29,0,30,0,0,1.7000000000000002
2022,4,29,1,30,0,0,1.8
2022,4,29,2,30,0,0,2
2022,4,29,3,30,34,128,2.5
2022,4,29,4,30,150,444,3.2
2022,4,29,5,30,297,638,4.3
2022,4,29,6,30,446,755,5.6000000000000005
2022,4,29,7,30,578,822,6.6000000000000005
2022,4,29,8,30,682,859,7.300000000000001
2022,4,29,9,30,748,866,7.800000000000001
2022,4,29,10,30,765,844,8.3
2022,4,29,11,30,745,828,8.700000000000001
2022,4,29,12,30,578,449,8.9
2022,4,29,13,30,463,300,8.9
2022,4,29,14,30,383,319,8.6
2022,4,29,15,30,316,590,8
2022,4,29,16,30,175,446,6.800000000000001
2022,4,29,17,30,53,191,5
2022,4,29,18,30,0,0,3.9000000000000004
2022,4,29,19,30,0,0,3.5
2022,4,29,20,30,0,0,3.3000000000000003
2022,4,29,21,30,0,0,2.9000000000000004
2022,4,29,22,30,0,0,2.3000000000000003
2022,4,29,23,30,0,0,1.6
2022,4,30,0,30,0,0,0.8
2022,4,30,1,30,0,0,0.30000000000000004
2022,4,30,2,30,0,0,0.2
2022,4,30,3,30,39,206,1.3
2022,4,30,4,30,159,518,3.3000000000000003
2022,4,30,5,30,307,692,4.4
2022,4,30,6,30,454,794,5.4
2022,4,30,7,30,586,855,6.300000000000001
2022,4,30,8,30,690,890,7
2022,4,30,9,30,759,909,7.7
2022,4,30,10,30,782,912,8.3
2022,4,30,11,30,764,901,8.700000000000001
2022,4,30,12,30,702,872,8.9
2022,4,30,13,30,602,833,8.8
2022,4,30,14,30,382,351,8.6
2022,4,30,15,30,189,52,8.1
2022,4,30,16,30,186,535,7.1000000000000005
2022,4,30,17,30,7,0,5.6000000000000005
2022,4,30,18,30,0,0,4.9
2022,4,30,19,30,0,0,4.7
2022,4,30,20,30,0,0,4.4
2022,4,30,21,30,0,0,4
2022,4,30,22,30,0,0,3.4000000000000004
2022,4,30,23,30,0,0,2.8000000000000003
2014,5,1,0,30,0,0,2.7
2014,5,1,1,30,0,0,2.8000000000000003
2014,5,1,2,30,0,0,3.2
2014,5,1,3,30,21,0,4
2014,5,1,4,30,5,0,4.9
2014,5,1,5,30,82,2,5.7
2014,5,1,6,30,139,5,6.6000000000000005
2014,5,1,7,30,206,17,7.7
2014,5,1,8,30,425,143,8.5
2014,5,1,9,30,248,0,8.700000000000001
2014,5,1,10,30,98,0,8.6
2014,5,1,11,30,34,0,8.9
2014,5,1,12,30,215,0,9.1
2014,5,1,13,30,609,840,8.9
2014,5,1,14,30,484,780,8
2014,5,1,15,30,64,0,7
2014,5,1,16,30,7,0,5.9
2014,5,1,17,30,5,0,5.2
2014,5,1,18,30,0,0,4.7
2014,5,1,19,30,0,0,4.4
2014,5,1,20,30,0,0,4.1000000000000005
2014,5,1,21,30,0,0,3.9000000000000004
2014,5,1,22,30,0,0,3.6
2014,5,1,23,30,0,0,3.1
2014,5,2,0,30,0,0,2.5
2014,5,2,1,30,0,0,2
2014,5,2,2,30,0,0,2
2014,5,2,3,30,46,236,2.9000000000000004
2014,5,2,4,30,127,40,4.1000000000000005
2014,5,2,5,30,201,29,5.300000000000001
2014,5,2,6,30,256,30,6.2
2014,5,2,7,30,600,874,7
2014,5,2,8,30,705,910,7.6000000000000005
2014,5,2,9,30,774,932,8.1
2014,5,2,10,30,800,937,8.5
2014,5,2,11,30,777,925,8.700000000000001
2014,5,2,12,30,716,901,8.8
2014,5,2,13,30,618,864,8.6
2014,5,2,14,30,488,801,8.1
2014,5,2,15,30,343,708,7.5
2014,5,2,16,30,197,573,6.5
2014,5,2,17,30,24,0,4.7
2014,5,2,18,30,0,0,3.1
2014,5,2,19,30,0,0,2.3000000000000003
2014,5,2,20,30,0,0,1.7000000000000002
2014,5,2,21,30,0,0,1.1
2014,5,2,22,30,0,0,0.7000000000000001
2014,5,2,23,30,0,0,0.30000000000000004
2014,5,3,0,30,0,0,0
2014,5,3,1,30,0,0,-0.30000000000000004
2014,5,3,2,30,0,0,-0.1
2014,5,3,3,30,31,0,1.3
2014,5,3,4,30,177,583,3.4000000000000004
2014,5,3,5,30,324,726,5.300000000000001
2014,5,3,6,30,470,805,7
2014,5,3,7,30,596,849,7.800000000000001
2014,5,3,8,30,586,549,8.4
2014,5,3,9,30,482,108,8.8
2014,5,3,10,30,476,152,9.200000000000001
2014,5,3,11,30,286,17,9.5
2014,5,3,12,30,247,13,9.700000000000001
2014,5,3,13,30,303,46,9.700000000000001
2014,5,3,14,30,355,232,9.5
2014,5,3,15,30,162,7,9.1
2014,5,3,16,30,10,0,8.200000000000001
2014,5,3,17,30,11,0,6.7
2014,5,3,18,30,0,0,5.6000000000000005
2014,5,3,19,30,0,0,5.1000000000000005
2014,5,3,20,30,0,0,4.7
2014,5,3,21,30,0,0,4.2
2014,5,3,22,30,0,0,3.8000000000000003
2014,5,3,23,30,0,0,3.4000000000000004
2014,5,4,0,30,0,0,3.2
2014,5,4,1,30,0,0,3
2014,5,4,2,30,0,0,2.8000000000000003
2014,5,4,3,30,8,0,3
2014,5,4,4,30,25,0,3.5
2014,5,4,5,30,127,10,4.4
2014,5,4,6,30,143,7,5.7
2014,5,4,7,30,431,229,6.5
2014,5,4,8,30,31,0,6.800000000000001
2014,5,4,9,30,381,58,6.800000000000001
2014,5,4,10,30,357,36,6.9
2014,5,4,11,30,461,88,6.800000000000001
2014,5,4,12,30,321,11,6.7
2014,5,4,13,30,347,55,6.6000000000000005
2014,5,4,14,30,387,324,6.4
2014,5,4,15,30,225,45,5.9
2014,5,4,16,30,204,588,5.2
2014,5,4,17,30,19,0,4.2
2014,5,4,18,30,0,0,3.1
2014,5,4,19,30,0,0,2.7
2014,5,4,20,30,0,0,2.4000000000000004
2014,5,4,21,30,0,0,2.2
2014,5,4,22,30,0,0,2.1
2014,5,4,23,30,0,0,1.8
2014,5,5,0,30,0,0,1.4000000000000001
2014,5,5,1,30,0,0,1.1
2014,5,5,2,30,0,0,1
2014,5,5,3,30,17,0,1.6
2014,5,5,4,30,139,77,2.7
2014,5,5,5,30,218,50,3.9000000000000004
2014,5,5,6,30,317,83,4.7
2014,5,5,7,30,473,247,5.300000000000001
2014,5,5,8,30,720,923,6
2014,5,5,9,30,787,936,6.5
2014,5,5,10,30,807,932,6.9
2014,5,5,11,30,629,309,7
2014,5,5,12,30,576,293,6.800000000000001
2014,5,5,13,30,434,129,6.4
2014,5,5,14,30,181,1,5.800000000000001
2014,5,5,15,30,73,0,5
2014,5,5,16,30,8,0,4.4
2014,5,5,17,30,6,0,4
2014,5,5,18,30,0,0,3.6
2014,5,5,19,30,0,0,3
2014,5,5,20,30,0,0,2.4000000000000004
2014,5,5,21,30,0,0,2
2014,5,5,22,30,0,0,1.8
2014,5,5,23,30,0,0,1.7000000000000002
2014,5,6,0,30,0,0,1.6
2014,5,6,1,30,0,0,1.7000000000000002
2014,5,6,2,30,0,0,1.9000000000000001
2014,5,6,3,30,12,0,2.4000000000000004
2014,5,6,4,30,156,172,3.3000000000000003
2014,5,6,5,30,339,746,4.7
2014,5,6,6,30,488,838,6.300000000000001
2014,5,6,7,30,620,892,7.4
2014,5,6,8,30,723,924,8.1
2014,5,6,9,30,790,940,8.6
2014,5,6,10,30,816,947,8.9
2014,5,6,11,30,520,132,9
2014,5,6,12,30,734,921,9
2014,5,6,13,30,637,893,8.9
2014,5,6,14,30,512,846,8.6
2014,5,6,15,30,165,9,8.1
2014,5,6,16,30,218,643,7.2
2014,5,6,17,30,27,0,5.6000000000000005
2014,5,6,18,30,0,0,4.5
2014,5,6,19,30,0,0,4.3
2014,5,6,20,30,0,0,4.1000000000000005
2014,5,6,21,30,0,0,3.7
2014,5,6,22,30,0,0,3.3000000000000003
2014,5,6,23,30,0,0,2.9000000000000004
2014,5,7,0,30,0,0,2.6
2014,5,7,1,30,0,0,2.4000000000000004
2014,5,7,2,30,0,0,2.3000000000000003
2014,5,7,3,30,4,0,2.4000000000000004
2014,5,7,4,30,4,0,2.8000000000000003
2014,5,7,5,30,63,0,3.6
2014,5,7,6,30,271,78,4.800000000000001
2014,5,7,7,30,177,5,6.300000000000001
2014,5,7,8,30,61,0,7.6000000000000005
2014,5,7,9,30,98,0,8.5
2014,5,7,10,30,122,0,8.9
2014,5,7,11,30,34,0,9.1
2014,5,7,12,30,105,0,9
2014,5,7,13,30,46,0,8.9
2014,5,7,14,30,92,1,8.700000000000001
2014,5,7,15,30,7,0,8.4
2014,5,7,16,30,58,1,8.1
2014,5,7,17,30,4,0,7.7
2014,5,7,18,30,0,0,7.6000000000000005
2014,5,7,19,30,0,0,7.7
2014,5,7,20,30,0,0,8.1
2014,5,7,21,30,0,0,8.5
2014,5,7,22,30,0,0,8.9
2014,5,7,23,30,0,0,9.1
2014,5,8,0,30,0,0,8.9
2014,5,8,1,30,0,0,8.4
2014,5,8,2,30,0,0,7.9
2014,5,8,3,30,6,0,7.800000000000001
2014,5,8,4,30,4,0,8.3
2014,5,8,5,30,183,31,9.1
2014,5,8,6,30,244,45,10
2014,5,8,7,30,319,77,11.100000000000001
2014,5,8,8,30,393,99,12.3
2014,5,8,9,30,594,429,13.3
2014,5,8,10,30,590,313,14.200000000000001
2014,5,8,11,30,544,267,14.8
2014,5,8,12,30,540,363,15.200000000000001
2014,5,8,13,30,428,269,15.3
2014,5,8,14,30,393,338,14.9
2014,5,8,15,30,230,103,14.200000000000001
2014,5,8,16,30,101,12,13.100000000000001
2014,5,8,17,30,16,0,11.700000000000001
2014,5,8,18,30,0,0,10.700000000000001
2014,5,8,19,30,0,0,10.3
2014,5,8,20,30,0,0,9.9
2014,5,8,21,30,0,0,9.4
2014,5,8,22,30,0,0,9.200000000000001
2014,5,8,23,30,0,0,9.1
2014,5,9,0,30,0,0,9
2014,5,9,1,30,0,0,8.6
