thermal_demand;electricity_price;co2_price;gas_price;waste_heat
1590.73;4.58;82.63;182.356;13.8402
1575.51;14.18;82.63;182.356;13.3451
1537.41;47.75;82.63;182.356;12.0244
2118.08;108.49;82.63;182.356;12.7766
2221.86;181.4;82.63;182.356;11.7502
2205.43;213.19;82.63;182.356;11.3465
1628.58;180.05;82.63;182.356;8.588
1598.11;140;82.63;182.356;5.998
1582.86;109.13;82.63;182.356;5.7041
1532.87;105.49;82.63;182.356;6.0056
1515.89;85.51;82.63;176.314;5.5008
1490.14;71.72;82.63;176.314;5.7556
1488.09;62.54;82.63;176.314;5.5302
1462.89;19.41;82.63;176.314;5.7028
1484.93;18.53;82.63;176.314;5.9339
1560.76;16.67;82.63;176.314;9.9087
1812.2;14.28;82.63;176.314;9.6131
1831.77;3;82.63;176.314;9.4659
1827;2.99;82.63;176.314;9.9948
1675.37;57.99;82.63;176.314;11.9942
1974.87;4.99;83.44;176.314;12.9871
2011.57;4.99;83.71;176.314;12.3817
1932.68;5;83.71;176.314;13.037
1636.83;5.09;83.71;176.314;13.0391
1600.73;5.07;83.71;176.314;12.2512
1627.36;16.02;83.71;176.314;12.1475
1572.92;35.06;83.71;176.314;12.5041
2095.31;145.21;83.71;176.314;13.103
2184.9;192.2;83.71;176.314;10.8436
2152.37;206.73;83.71;176.314;8.8281
1678.21;205.4;83.71;176.314;9.5943
1651.36;137.05;83.71;176.314;5.6585
1554.31;106.77;83.71;176.314;5.8542
1491.49;136.03;83.71;176.314;6.7472
1493.69;110.88;83.71;161.715;6.4087
1485.54;97.59;83.71;161.715;7.5457
1489.58;84.49;83.71;161.715;7.2177
1487.52;84.5;83.71;161.715;7.2167
1479.17;136.09;83.71;161.715;7.1309
1502.82;138.52;83.71;161.715;10.8394
1755.5;154.55;83.71;161.715;12.0445
1811.59;120.08;83.71;161.715;12.0992
1831.64;84.5;83.71;161.715;12.9644
1650.11;84.5;83.71;161.715;14.4727
1942.67;36.73;83.71;161.715;15.071
1946.81;66.24;83.71;161.715;14.9144
1914.09;48.95;83.71;161.715;11.42
1596.93;72.18;83.71;161.715;15.8374
1575.25;78.63;83.71;161.715;14.8385
1584.25;109.61;83.71;161.715;17.2229
1569.77;160.02;83.71;161.715;12.4845
2124.27;160.01;83.71;161.715;15.8156
2185.34;289.99;83.71;161.715;11.6926
2134.29;300;83.71;161.715;10.1424
1579.24;250.04;83.71;161.715;11.3186
1602.89;100.08;83.71;161.715;6.5935
1587.37;84.5;83.71;161.715;6.8813
1537.68;117.63;83.71;161.715;6.8915
1502.92;97.84;83.71;161.715;6.7863
1499.82;90.07;83.71;161.715;7.245
1515.53;60.04;83.71;161.715;7.1777
1495.65;24.78;83.71;161.715;7.4638
1484.07;120;83.71;161.715;7.0146
1519.23;122.65;83.71;161.715;12.1892
1764.7;121.79;83.71;161.715;11.6804
1849.17;107.34;83.71;161.715;12.2692
1872.8;81.84;83.71;161.715;14.7034
1637.93;76.3;83.71;161.715;11.6506
1908.83;89.48;83.71;161.715;14.861
1934.68;102.7;83.71;161.715;14.2664
1935.49;110.1;83.71;161.715;16.2093
1598.53;117.35;83.71;161.715;14.8834
1588.96;84.79;83.71;161.715;15.0304
1588.89;114.19;83.71;161.715;15.9053
1596.11;132.82;83.71;161.715;17.7265
2082.1;149.04;83.71;161.715;16.639
2146.42;189.99;83.71;161.715;13.4148
2134.2;150.1;83.71;161.715;15.9806
1641.73;111.54;83.71;161.715;11.3948
1604.79;120.01;83.71;161.715;6.4468
1539.2;100.25;83.71;161.715;8.0301
1495.17;116.17;83.71;161.715;6.9167
1493.65;83.7;83.71;161.951;7.124
1472.17;84.44;83.71;161.951;7.3322
1461.24;83.07;83.71;161.951;7.0283
1466.19;80.67;83.71;161.951;7.4908
1432.59;91.52;83.71;161.951;6.8098
1442.21;133.74;83.71;161.951;13.3307
1662.2;128.3;83.71;161.951;12.9838
1739.41;105.7;83.71;161.951;12.203
1821.46;82.14;83.71;161.951;15.1872
1667.75;67.1;83.71;161.951;16.9988
1917.97;56.97;83.71;161.951;14.8502
1924.1;69.71;83.71;161.951;15.9855
1866.27;66.82;83.71;161.951;14.0137
1551.79;76.2;83.71;161.951;15.4808
1582.28;77.37;83.71;161.951;15.0085
1621.34;82.14;83.71;161.951;14.7787
1650.96;115.03;83.71;161.951;15.741
2096.09;115.02;83.71;161.951;16.0926
2186.98;140.01;83.71;161.951;12.1771
2213.87;140.01;83.71;161.951;13.9575
1667.54;140.06;83.71;161.951;11.2856
1633.75;115.08;83.71;161.951;6.8104
1652.32;160.02;83.71;161.951;7.7703
1626.8;132.65;83.71;161.951;6.2015
1601.89;98.33;83.71;159.589;7.0641
1600.07;89.1;83.71;159.589;7.4469
1621.09;87.66;83.71;159.589;7.1856
1610.51;86.51;83.71;159.589;6.8863
1584.39;101.89;83.71;159.589;7.075
1541.14;127.07;83.71;159.589;6.9206
1785.53;117.62;83.71;159.589;13.7356
1791.49;97.58;83.71;159.589;8.4547
1788.03;78.97;83.71;159.589;14.4565
1580.7;60.78;83.71;159.589;15.2236
1903.47;48.44;83.71;159.589;17.0749
1931.5;41.42;83.71;159.589;14.4149
1925.17;40.3;83.71;159.589;10.3826
1603.48;39.71;83.71;159.589;12.9371
1661.24;43.38;83.71;159.589;14.5724
1694.57;44.69;83.71;159.589;16.1075
1691.18;82.93;83.71;159.589;16.5135
2201.93;100.08;83.71;159.589;15.0504
2331.09;100.09;83.71;159.589;12.0473
2309.06;155.47;83.71;159.589;14.2571
1764.28;142.9;83.71;159.589;13.0267
1704.47;112.9;83.71;159.589;6.9593
1644.23;84;83.71;159.589;6.9556
1573.32;121.01;83.71;159.589;7.3921
1585.36;95.56;83.71;158.329;7.2856
1596.41;92.75;83.71;158.329;7.3164
1579.29;94.42;83.71;158.329;6.8196
1584.79;90.3;83.71;158.329;6.8541
1484.35;94.22;83.71;158.329;6.9517
1448.42;114.89;83.71;158.329;14.5987
1688.32;110.42;83.71;158.329;11.4615
1791.36;114.39;83.71;158.329;14.4596
1830.1;81.43;83.71;158.329;11.4472
1649.36;71.58;83.71;158.329;13.9257
1940.13;62.36;83.71;158.329;16.0975
1948.45;51.86;83.71;158.329;14.4937
1906.98;52.71;83.71;158.329;15.7154
1578.66;51.97;83.71;158.329;17.3432
1604.69;54.49;83.71;158.329;16.3439
1598.07;72.77;83.71;158.329;13.4831
1636.26;90.04;83.71;158.329;18.6437
2213.32;148.27;83.71;158.329;15.7818
2326.06;180.03;83.71;158.329;15.3915
2236.29;182.08;83.71;158.329;12.9676
1710.65;180.05;83.71;158.329;11.6362
1635.4;123.11;83.71;158.329;6.8168
1612.66;101.28;83.71;158.329;6.7661
1658.94;103.4;83.71;158.329;6.4147
1649.56;102;83.71;156.781;5.864
1668.57;94.59;83.71;156.781;6.1906
1685.69;95.54;83.71;156.781;5.7987
1690.3;98.06;83.71;156.781;5.8091
1663.81;95.78;83.71;156.781;5.8193
1675.29;92.85;83.71;156.781;9.6989
1875.97;86.69;83.71;156.781;8.8131
1921.66;68.2;83.71;156.781;10.2675
1945.89;49.72;83.71;156.781;13.299
1799.58;15.9;83.71;156.781;12.4053
2062.71;10.91;83.71;156.781;12.5421
2101.46;15.76;83.71;156.781;12.1216
2044.2;23.24;83.71;156.781;13.7206
1672.98;24.67;83.71;156.781;12.9079
1609.89;31.67;83.71;156.781;13.1085
1631.99;38.67;83.71;156.781;12.6323
1659.34;71.44;83.71;156.781;12.5194
2202.21;120.01;83.71;156.781;14.2293
2264.47;181.66;83.71;156.781;11.0266
2182.53;236.8;83.71;156.781;9.8988
1659.81;180.02;83.71;156.781;9.1829
1670.19;114.79;83.71;156.781;5.7192
1643.29;91.22;83.71;156.781;6.3683
1649.01;120.06;83.71;156.781;5.718
1674.05;120.03;83.71;151.333;6.0111
1683.89;130.96;83.71;151.333;5.7591
1681.89;109.79;83.71;151.333;6.4436
1636.75;87.31;83.71;151.333;5.68
1641.85;86.07;83.71;151.333;5.8571
1552.58;83.68;83.71;151.333;9.9534
1787.96;64.24;83.71;151.333;10.1442
1838.47;48.38;83.71;151.333;12.5909
1883.99;18.57;83.71;151.333;11.3903
1706.2;103;83.71;151.333;13.1982
1995.36;50;79.47;151.333;12.6944
2022.66;5;78.06;151.333;10.7121
1982.05;1.65;78.06;151.333;13.8682
1652.72;2.99;78.06;151.333;12.4452
1629.04;3.91;78.06;151.333;11.4654
1647.04;68.28;78.06;151.333;12.4797
1656.25;180;78.06;151.333;14.4194
2183.23;180.09;78.06;151.333;13.2552
2215.4;180.08;78.06;151.333;12.1414
2130.36;180.1;78.06;151.333;12.8486
1606.23;180.07;78.06;151.333;8.9577
1608.08;180.04;78.06;151.333;5.9342
1583.15;160.01;78.06;151.333;5.9481
1581.76;122.63;78.06;151.333;7.3622
1639.72;100.42;78.06;161.078;7.1829
1745.08;91.46;78.06;161.078;6.8652
1607.36;91.49;78.06;161.078;6.8616
1574.27;91.11;78.06;161.078;7.2702
1572.95;88.92;78.06;161.078;6.3784
1634.52;129.31;78.06;161.078;8.5255
1847.05;130.85;78.06;161.078;13.7089
1901.47;121.69;78.06;161.078;13.1807
1893.63;97.41;78.06;161.078;14.9225
1699.74;78.55;78.06;161.078;16.1425
2009.87;77.28;78.06;161.078;14.2395
2032.98;71.14;78.06;161.078;11.4719
1971.6;89.8;78.06;161.078;14.9073
1673.31;99.57;78.06;161.078;16.0327
1666.48;107.67;78.06;161.078;17.0148
1650.61;94.87;78.06;161.078;13.8168
1659.34;131.98;78.06;161.078;15.7264
2177.47;156.45;78.06;161.078;14.5024
2252.78;160.05;78.06;161.078;12.9376
2183.03;160.04;78.06;161.078;14.2019
1698.71;140.26;78.06;161.078;13.0546
1713.76;111.1;78.06;161.078;6.6422
1660.99;91.56;78.06;161.078;7.5396
1676.32;96.09;78.06;161.078;7.4609
1634.5;86.11;78.06;161.078;7.1549
1650.47;70.4;78.06;161.078;7.3318
1654.44;64.66;78.06;161.078;7.0267
1648.53;67.4;78.06;161.078;6.9063
1619.35;72.83;78.06;161.078;7.5445
1640.01;120.01;78.06;161.078;11.0775
1895.82;126.61;78.06;161.078;10.7214
1923.67;116.95;78.06;161.078;14.114
1910.83;88.49;78.06;161.078;12.3911
1678.59;72;78.06;161.078;16.5406
1978.89;65.38;78.06;161.078;14.2169
2002.59;51.04;78.06;161.078;14.0214
1938.43;50.33;78.06;161.078;16.4851
1665.38;50.3;78.06;161.078;10.7464
1660.58;76.74;78.06;161.078;13.6447
1669.72;83.28;78.06;161.078;15.2622
1698.67;120.26;78.06;161.078;17.5122
2141.86;186.87;78.06;161.078;15.0445
2194.26;245.57;78.06;161.078;11.301
2164.79;300.08;78.06;161.078;13.8854
1718.01;233.08;78.06;161.078;12.8372
1710.66;149.45;78.06;161.078;7.2194
1721.33;96.91;78.06;161.078;7.0041
1700.76;90.21;78.06;161.078;6.5975
1656.01;82.72;78.06;161.864;6.8643
1622.44;82.58;78.06;161.864;7.5418
1621.13;82.76;78.06;161.864;7.6163
1609.7;81.08;78.06;161.864;6.9117
1647.68;91.23;78.06;161.864;6.6403
1685.09;126.08;78.06;161.864;10.069
1874.44;148.49;78.06;161.864;9.13
1870.6;119.94;78.06;161.864;16.2141
1870.89;110.68;78.06;161.864;14.7624
1690.82;95.65;78.06;161.864;14.3155
1982.93;48.71;78.06;161.864;17.3747
1970.36;60.41;78.06;161.864;14.0525
1937.76;23.87;78.06;161.864;12.5776
1629.72;79.55;78.06;161.864;13.4101
1652.68;103.05;78.06;161.864;13.0113
1641.82;107.3;78.06;161.864;12.6024
1624.47;113.38;78.06;161.864;14.5352
2148.27;141.17;78.06;161.864;14.6776
2256.37;153.09;78.06;161.864;13.9005
2179.29;160.04;78.06;161.864;10.9435
1665.83;137.06;78.06;161.864;12.0258
1678.75;131.81;78.06;161.864;6.7695
1665.66;91.37;78.06;161.864;6.9221
1650.86;134.42;78.06;161.864;7.1337
1628.13;107.26;78.06;169.55;7.3286
1627.19;104.5;78.06;169.55;6.7338
1606.96;100.2;78.06;169.55;7.5635
1598.37;101.7;78.06;169.55;7.1822
1586.66;107.12;78.06;169.55;6.8712
1619.06;160.18;78.06;169.55;12.1442
1861.38;230.58;78.06;169.55;13.6877
1911.08;144.17;78.06;169.55;13.7383
1929.35;110.49;78.06;169.55;12.6841
1715.09;55.08;78.06;169.55;13.5606
2040.57;55.13;78.06;169.55;17.5596
2077.17;54.59;78.06;169.55;12.7341
2002.84;78.67;78.06;169.55;14.2736
1627.7;81.85;78.06;169.55;13.6373
1618.87;88.08;78.06;169.55;14.7919
1579.84;106.28;78.06;169.55;11.7253
1604.39;133.24;78.06;169.55;17.9108
2158.49;150.01;78.06;169.55;15.4115
2241.11;150.08;78.06;169.55;13.6642
2193.77;150.07;78.06;169.55;13.6559
1667.81;140.1;78.06;169.55;12.758
1670.33;179.57;78.06;169.55;7.3506
1672.54;137.38;78.06;169.55;6.8965
1636.44;181.88;78.06;169.55;6.5882
1619.61;73.92;78.06;196.615;7.3003
1620.31;79.3;78.06;196.615;6.9599
1598.69;83.61;78.06;196.615;7.4734
1595.59;81.4;78.06;196.615;7.0079
1630;97.8;78.06;196.615;6.6728
1730.24;131.32;78.06;196.615;9.4679
1875.54;119.96;78.06;196.615;12.2162
1937.79;104.11;78.06;196.615;13.8958
1872.96;96.83;78.06;196.615;13.4276
1659.06;90.7;78.06;196.615;14.0324
1959.2;81.26;78.06;196.615;17.864
1978.5;70.06;78.06;196.615;15.4594
1962.07;63.26;78.06;196.615;17.7668
1639.84;59.84;78.06;196.615;15.7143
1565.59;68.05;78.06;196.615;13.6407
1637.55;72.97;78.06;196.615;16.0221
1736.94;115.74;78.06;196.615;18.0123
2162.45;105.97;78.06;196.615;17.218
2200.29;157.4;78.06;196.615;15.0334
2159.25;187.82;78.06;196.615;12.8642
1647.21;140.08;78.06;196.615;12.3544
1638.71;113.81;78.06;196.615;7.4204
1640.3;91.07;78.06;196.615;7.0714
1645.54;250.07;78.06;196.615;6.2241
1615.26;104.51;78.06;211.113;5.6032
1583.39;99.48;78.06;211.113;5.8416
1567.63;96.43;78.06;211.113;6.0456
1567.65;95.89;78.06;211.113;5.4954
1576.45;92.37;78.06;211.113;6.4762
1570.53;87.98;78.06;211.113;10.084
1799.55;83.37;78.06;211.113;10.6258
1861.04;85.15;78.06;211.113;11.581
1895.33;67.38;78.06;211.113;11.5825
1696.23;60.92;78.06;211.113;12.0775
1973.71;39.9;78.06;211.113;13.5138
1986.9;68.06;78.06;211.113;13.8591
1942.22;74;78.06;211.113;11.967
1627.99;43.06;78.06;211.113;12.937
1637.34;35.44;78.06;211.113;14.0065
1646.8;71.33;78.06;211.113;12.1707
1668.5;130.72;78.06;211.113;11.9698
2206.48;114.32;78.06;211.113;11.5266
2273.04;136.64;78.06;211.113;12.0477
2213.1;146.75;78.06;211.113;8.7581
1679.31;139.5;78.06;211.113;9.8485
1650.42;116.57;78.06;211.113;6.5637
1646.09;128.26;78.06;211.113;5.7143
1622.29;113.54;78.06;211.113;6.098
1595.27;101.91;78.06;205.351;5.9979
1599.6;87.22;78.06;205.351;5.9691
1571.58;72.48;78.06;205.351;5.688
1563.76;72.33;78.06;205.351;5.7088
1538.11;78.4;78.06;205.351;5.8135
1553.11;69.34;78.06;205.351;9.9308
1781.1;73.16;78.06;205.351;9.4462
1815.4;26.59;78.06;205.351;11.9741
1858.23;50;78.06;205.351;10.9879
1633.47;64.88;78.06;205.351;13.1032
1958.5;55.64;77.98;205.351;14.6709
2016.93;55.63;77.96;205.351;12.9809
1957.14;15.42;77.96;205.351;12.738
1599.68;46.4;77.96;205.351;12.1886
1633.66;40.6;77.96;205.351;12.5259
1635.91;27.3;77.96;205.351;14.3317
1655.19;30.57;77.96;205.351;14.1875
2174.73;31.76;77.96;205.351;13.8781
2249.97;83.08;77.96;205.351;12.3286
2230.22;103.68;77.96;205.351;12.7148
1712.6;105.67;77.96;205.351;11.1853
1706.26;100.05;77.96;205.351;5.8222
1676.33;50.01;77.96;205.351;6.3976
1671.04;4.09;77.96;205.351;6.8667
1642.66;4.1;77.96;193.504;6.4453
1616.39;4.1;77.96;193.504;7.3371
1623.34;4.09;77.96;193.504;7.3035
1630.78;4.1;77.96;193.504;6.9013
1606.01;50;77.96;193.504;6.7556
1648.29;110.06;77.96;193.504;10.5781
1870.84;115.34;77.96;193.504;10.5254
1928.2;94.05;77.96;193.504;14.9876
1883.36;57.47;77.96;193.504;13.6525
1674.94;20.27;77.96;193.504;15.1995
1980.36;10.01;77.96;193.504;14.2024
1975.5;31.69;77.96;193.504;13.3095
1920.76;88.11;77.96;193.504;13.992
1577.7;27.36;77.96;193.504;16.4743
1570.73;4.1;77.96;193.504;14.4871
1598.12;12.89;77.96;193.504;16.7908
1647.65;60.19;77.96;193.504;15.7011
2195.01;91.42;77.96;193.504;19.0189
2233.62;120.07;77.96;193.504;12.3404
2186.48;154.84;77.96;193.504;12.4787
1643.53;115.09;77.96;193.504;10.3264
1650.76;105.22;77.96;193.504;6.918
1607.51;90.2;77.96;193.504;6.8986
1762.89;69.02;77.96;193.504;7.0068
1604.03;75.28;77.96;193.504;6.9363
1593.94;78.46;77.96;193.504;6.4924
1592.24;82.77;77.96;193.504;6.6765
1570.16;87.44;77.96;193.504;6.4389
1590.85;100.45;77.96;193.504;6.7252
1604.07;114.38;77.96;193.504;10.9377
1872.16;113.27;77.96;193.504;10.6461
1894.61;98.78;77.96;193.504;14.1545
1884.42;66.16;77.96;193.504;13.669
1657.67;37.52;77.96;193.504;16.0108
1900.98;7.84;77.96;193.504;16.9809
1930.87;1.09;77.96;193.504;15.0341
1876.18;0.01;77.96;193.504;15.5937
1560.7;1.74;77.96;193.504;13.8272
1548.03;14.03;77.96;193.504;14.8922
1601.49;33.34;77.96;193.504;16.4963
1651.88;79.54;77.96;193.504;14.6874
2160.91;101.53;77.96;193.504;14.4435
2234.92;153.09;77.96;193.504;12.5323
2176.06;210.15;77.96;193.504;16.4654
1693.03;151.62;77.96;193.504;11.4663
1692.81;118.84;77.96;193.504;6.4875
1652.87;99.04;77.96;193.504;6.6783
1697.43;98.76;77.96;193.504;7.4186
1643.01;86.91;77.96;193.846;7.4024
1561.74;84.72;77.96;193.846;6.6613
1541.96;83.36;77.96;193.846;6.7727
1487.26;90.69;77.96;193.846;7.1946
1460.28;101.61;77.96;193.846;7.1423
1532.92;115.16;77.96;193.846;12.6996
1828.57;109.41;77.96;193.846;12.2554
1857.96;95.2;77.96;193.846;13.018
1822.61;79.05;77.96;193.846;15.0815
1641.61;55.89;77.96;193.846;19.7486
1904.63;33.46;77.96;193.846;14.1946
1909.66;25.1;77.96;193.846;15.0744
1847.21;23.14;77.96;193.846;14.5936
1591.12;27.02;77.96;193.846;14.4871
1600.01;25.9;77.96;193.846;12.8912
1599.71;33.9;77.96;193.846;17.1454
1600.73;77.7;77.96;193.846;12.9442
2125.88;94.56;77.96;193.846;18.6217
2212.61;119.73;77.96;193.846;13.2154
2185.47;160.95;77.96;193.846;14.8629
1704;128.29;77.96;193.846;7.292
1686.38;121.35;77.96;193.846;6.4817
1613.47;98.19;77.96;193.846;6.5311
1538.85;100.48;77.96;193.846;7.1514
1540.59;87.02;77.96;200.291;6.6135
1536.15;82.54;77.96;200.291;7.0004
1542.09;76.85;77.96;200.291;6.9395
1526.18;81.21;77.96;200.291;6.9379
1545.2;101.63;77.96;200.291;7.1582
1609.52;126.67;77.96;200.291;12.2437
1858.25;145.05;77.96;200.291;12.0541
1882.5;145.02;77.96;200.291;9.6452
1836.98;170.06;77.96;200.291;14.7308
1617.12;102.58;77.96;200.291;15.8527
1906.62;57.1;77.96;200.291;15.3228
1950.94;77.72;77.96;200.291;16.7901
1962.98;58.43;77.96;200.291;15.0908
1668.18;77.75;77.96;200.291;13.5201
1707.59;64.02;77.96;200.291;18.4898
1735.35;116.91;77.96;200.291;14.6968
1734.94;88.37;77.96;200.291;13.9756
2289.02;107;77.96;200.291;9.9239
2440.58;149.03;77.96;200.291;14.4578
2394.41;189.99;77.96;200.291;12.6418
1881.46;121.05;77.96;200.291;11.2777
1876.96;124.91;77.96;200.291;6.8619
1864.03;103.99;77.96;200.291;6.9585
1840.35;93.93;77.96;200.291;7.0522
1819.51;88.93;77.96;205.316;7.5377
1837.91;86.59;77.96;205.316;7.2833
1903.62;74.86;77.96;205.316;7.277
1941.86;79.18;77.96;205.316;7.2311
1853.89;90.25;77.96;205.316;7.0607
1794.03;110.9;77.96;205.316;10.4655
2018.94;300.05;77.96;205.316;11.8364
2024.85;300;77.96;205.316;15.3825
1979.92;199.01;77.96;205.316;16.1358
1787.4;132.32;77.96;205.316;12.8017
2083.03;75.82;77.96;205.316;15.8292
2074.27;71.81;77.96;205.316;16.5513
1982.7;64.1;77.96;205.316;18.2052
1700.95;64.09;77.96;205.316;13.006
1681.29;126.92;77.96;205.316;15.3978
1744.85;291.32;77.96;205.316;15.6395
1775.22;114.2;77.96;205.316;14.8318
2304.51;128.11;77.96;205.316;15.2968
2429.15;317.5;77.96;205.316;13.5212
2409.2;325.07;77.96;205.316;13.8039
1904.94;300.01;77.96;205.316;11.3406
1825.95;115.28;77.96;205.316;7.2432
1799.69;123.06;77.96;205.316;6.9113
1824.35;177.91;77.96;205.316;6.1457
1806.14;250;77.96;202.24;6.1976
1815.79;118.95;77.96;202.24;5.881
1793.51;87.83;77.96;202.24;6.0896
1788.08;85.05;77.96;202.24;5.8217
1736.05;93.54;77.96;202.24;6.1208
1659.4;101.64;77.96;202.24;10.2903
1893.46;93.64;77.96;202.24;9.109
1955.07;82.95;77.96;202.24;12.1775
1947.4;64.82;77.96;202.24;12.8504
1802.92;32.44;77.96;202.24;11.6674
2080.14;20.36;77.96;202.24;13.3231
2093.61;14.66;77.96;202.24;12.7097
2035.21;6.41;77.96;202.24;12.1557
1728.64;50;77.96;202.24;13.0111
1731.44;75.02;77.96;202.24;14.2741
1739.8;50;77.96;202.24;12.3403
1747.4;65.08;77.96;202.24;11.4053
2245.68;250.08;77.96;202.24;12.2691
2330.92;145.1;77.96;202.24;11.132
2302.4;165.08;77.96;202.24;11.7282
1770.38;129.08;77.96;202.24;8.7557
1719.66;129;77.96;202.24;5.9352
1711.51;127.99;77.96;202.24;6.0347
1710.75;130.06;77.96;202.24;5.7841
1736.67;130.01;77.96;196.406;5.759
1770.33;111.31;77.96;196.406;6.3216
1824.08;91.11;77.96;196.406;5.7153
1845.84;88.63;77.96;196.406;5.7486
1801.47;81.69;77.96;196.406;5.9196
1742.93;76.11;77.96;196.406;9.318
1867.52;71.73;77.96;196.406;10.6278
1902.34;64.43;77.96;196.406;11.5455
1960.33;28.33;77.96;196.406;10.5808
1830.57;122.75;77.96;196.406;15.0271
2110.58;5;82.86;196.406;13.1237
2170.8;100.05;84.5;196.406;13.5296
2096.29;90.5;84.5;196.406;14.0372
1827.44;5;84.5;196.406;13.386
1791.76;4.99;84.5;196.406;13.3724
1801.43;80.05;84.5;196.406;12.5276
1811.86;123.57;84.5;196.406;13.1655
2323.83;185.09;84.5;196.406;14.1663
2386.07;145.74;84.5;196.406;11.6756
2312.81;178.06;84.5;196.406;12.6654
1842.83;130.05;84.5;196.406;10.3288
1851.09;118.9;84.5;196.406;5.5336
1805.85;185.01;84.5;196.406;5.9356
1793.26;165.01;84.5;196.406;6.8176
1821.17;104.49;84.5;196.133;6.5295
1834.21;82.59;84.5;196.133;6.8625
1880.41;86.23;84.5;196.133;7.2683
1885.01;118.9;84.5;196.133;6.7928
1859.54;150.09;84.5;196.133;7.0627
1860.35;168.56;84.5;196.133;11.2051
2057.28;195.06;84.5;196.133;9.4256
2000.46;165.04;84.5;196.133;11.978
1925.62;150.1;84.5;196.133;15.4516
1738.54;126.5;84.5;196.133;16.5491
2066.39;79.42;84.5;196.133;15.5133
2073.38;73.09;84.5;196.133;12.9666
2051.71;42.05;84.5;196.133;17.1507
1705.98;50;84.5;196.133;15.7012
1700.76;118.92;84.5;196.133;15.2771
1716.02;118.94;84.5;196.133;13.5856
1756.29;96.22;84.5;196.133;18.6732
2274.41;116.74;84.5;196.133;15.9527
2369.99;165.01;84.5;196.133;12.0776
2292.37;276.71;84.5;196.133;14.9528
1753.89;187.62;84.5;196.133;10.4836
1742.86;128.74;84.5;196.133;6.8588
1696.64;107.49;84.5;196.133;7.1041
1658.66;105.82;84.5;196.133;6.763
1633.44;98.86;84.5;196.133;6.6243
1645.18;92.43;84.5;196.133;6.7915
1676.13;88.71;84.5;196.133;7.5586
1571.79;89.45;84.5;196.133;7.4456
1654.28;99.48;84.5;196.133;6.7466
1656.24;130.09;84.5;196.133;11.6818
1858.37;170.07;84.5;196.133;10.5407
1863.97;115.97;84.5;196.133;15.1768
1848.83;75.36;84.5;196.133;13.6288
1698.67;35.22;84.5;196.133;13.2771
2092.69;22.75;84.5;196.133;18.8163
2112.18;17.47;84.5;196.133;13.5422
2001.3;16.33;84.5;196.133;16.2638
1639.94;30.25;84.5;196.133;15.3179
1667.66;19.92;84.5;196.133;13.8397
1742.55;41.57;84.5;196.133;16.9529
1862.51;82.18;84.5;196.133;15.289
2458.13;127.25;84.5;196.133;15.4361
2447.83;176.8;84.5;196.133;13.8243
2352.15;234.64;84.5;196.133;15.1661
1826.38;173.18;84.5;196.133;10.8081
1805.25;124.77;84.5;196.133;6.9455
1757.21;101.48;84.5;196.133;6.7849
1730.75;93.81;84.5;196.133;7.0544
1732.86;85.86;84.5;195.67;7.3694
1692.57;81.98;84.5;195.67;7.1632
1723.02;86.89;84.5;195.67;6.7406
1708.8;90.25;84.5;195.67;6.1103
1732.27;109.1;84.5;195.67;6.718
1801.51;262.36;84.5;195.67;10.5211
2035.33;343.3;84.5;195.67;14.5459
1986.32;112.97;84.5;195.67;11.5344
1930.27;91.87;84.5;195.67;12.6792
1710.86;75.86;84.5;195.67;18.595
2026.26;64.59;84.5;195.67;15.5426
2076.18;43.31;84.5;195.67;14.5497
2002.57;35.33;84.5;195.67;16.889
1670.05;51.74;84.5;195.67;13.3971
1659.83;69.85;84.5;195.67;13.6618
1691.59;85.25;84.5;195.67;12.4281
1738.97;116.85;84.5;195.67;15.9319
2285.48;300.06;84.5;195.67;11.5072
2397.78;172.04;84.5;195.67;13.0774
2334.74;207.9;84.5;195.67;13.1329
1813.29;164.19;84.5;195.67;11.8423
1789.78;130.66;84.5;195.67;7.228
1733.01;106.19;84.5;195.67;7.1434
1695.93;99.6;84.5;195.67;6.7574
1672.33;89.82;84.5;195.46;6.6719
1669.05;90.09;84.5;195.46;7.1137
1648.11;90.93;84.5;195.46;7.014
1663.54;91.25;84.5;195.46;7.3016
1667.67;125.12;84.5;195.46;7.6128
1737.03;181.8;84.5;195.46;12.3703
1975.61;196.67;84.5;195.46;10.3388
1960.48;118.02;84.5;195.46;14.3874
1926.86;110.5;84.5;195.46;13.4498
1729.29;90.21;84.5;195.46;16.0337
1990.48;74.71;84.5;195.46;13.8358
2031.05;58.59;84.5;195.46;14.7763
1991.25;54.44;84.5;195.46;12.2415
1678.85;52.66;84.5;195.46;13.6799
1650.42;110.12;84.5;195.46;14.852
1667.7;81.7;84.5;195.46;14.8391
1729.87;115;84.5;195.46;12.6848
2267.12;171.1;84.5;195.46;15.436
2386.14;146.76;84.5;195.46;9.9388
2367.85;203.01;84.5;195.46;12.3998
1840.13;140.92;84.5;195.46;14.6597
1764;112.17;84.5;195.46;7.0042
1673.96;94.93;84.5;195.46;6.8062
1596.6;187.69;84.5;195.46;7.336
1602.97;86.31;84.5;190.161;6.8296
1595.24;70.57;84.5;190.161;6.7403
1603.87;75.09;84.5;190.161;7.1058
1599.99;89.59;84.5;190.161;7.2362
1647.27;95.93;84.5;190.161;7.401
1680.21;191.88;84.5;190.161;9.468
